Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
2,33,TEN,Kevin Dodd,DoddKe00,DE,24,2017,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,Clemson,
2,34,DAL,Jaylon Smith,SmitJa05,OLB,21,2021,0,1,3,31,32,74,0,0,0,0,0,0,0,0,0,0,0,330,2,10.0,Notre Dame,
2,35,SDG,Hunter Henry,HenrHu00,TE,21,2021,0,0,4,23,17,72,0,0,0,0,0,0,0,0,246,2925,30,,,,Arkansas,
2,36,JAX,Myles Jack,JackMy00,OLB,21,2021,0,0,6,37,37,88,0,0,0,0,0,0,0,0,0,0,0,335,3,6.5,UCLA,
2,37,KAN,Chris Jones,JoneCh09,DT,22,2021,0,3,6,50,50,90,0,0,0,0,0,0,0,0,0,0,0,138,2,49.5,Mississippi St.,
2,38,MIA,Xavien Howard,HowaXa00,CB,23,2021,1,3,5,47,47,72,0,0,0,0,0,0,0,0,0,0,0,187,27,2.0,Baylor,
2,39,TAM,Noah Spence,SpenNo00,DE,22,2021,0,0,0,5,5,43,0,0,0,0,0,0,0,0,0,0,0,28,,7.5,East. Kentucky,
2,40,NYG,Sterling Shepard,ShepSt00,WR,23,2021,0,0,5,26,26,72,0,0,0,0,0,23,180,1,349,3884,21,3,,,Oklahoma,
2,41,BUF,Reggie Ragland,RaglRe00,ILB,22,2021,0,0,3,21,,75,0,0,0,0,0,0,0,0,0,0,0,168,1,3.5,Alabama,
2,42,BAL,Kamalei Correa,CorrKa00,DE,22,2020,0,0,1,11,3,63,0,0,0,0,0,0,0,0,0,0,0,57,,8.5,Boise St.,
2,43,TEN,Austin Johnson,JohnAu01,NT,22,2021,0,0,2,18,9,91,0,0,0,0,0,0,0,0,0,0,0,85,,7.0,Penn St.,
2,44,OAK,Jihad Ward,WardJi02,DE,22,2021,0,0,1,11,6,68,0,0,0,0,0,0,0,0,0,0,0,41,,10.0,Illinois,
2,45,TEN,Derrick Henry,HenrDe00,RB,22,2021,1,2,3,48,48,86,3,4,19,1,0,1401,6797,65,94,846,3,,,,Alabama,
2,46,DET,A'Shawn Robinson,RobiAS00,DT,21,2021,0,0,3,25,18,83,0,0,0,0,0,0,0,0,0,0,0,159,1,7.0,Alabama,
2,47,NOR,Michael Thomas,ThomMi05,WR,23,2020,2,3,4,57,57,70,0,0,0,0,0,2,-8,0,510,5950,32,1,,,Ohio St.,
2,48,GNB,Jason Spriggs,SpriJa00,T,22,2021,0,0,0,9,8,59,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,
2,49,SEA,Jarran Reed,ReedJa02,DT,23,2021,0,0,5,34,28,89,0,0,0,0,0,0,0,0,0,0,0,123,,24.5,Alabama,
2,50,HOU,Nick Martin,MartNi00,G,23,2021,0,0,4,28,27,79,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,
2,51,NYJ,Christian Hackenberg,HackCh01,QB,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,
2,52,ATL,Deion Jones,JoneDe01,OLB,21,2021,0,1,5,39,39,85,0,0,0,0,0,0,0,0,0,0,0,428,11,8.5,LSU,
2,53,WAS,Su'a Cravens,CravSu00,OLB,21,2018,0,0,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,35,1,1.0,USC,
2,54,MIN,Mackensie Alexander,AlexMa01,CB,22,2021,0,0,1,12,8,84,0,0,0,0,0,0,0,0,0,0,0,147,3,4.5,Clemson,
2,55,CIN,Tyler Boyd,BoydTy00,WR,21,2021,0,0,2,35,35,87,2,4,62,0,0,17,155,0,388,4571,24,1,,,Pittsburgh,
2,56,CHI,Cody Whitehair,WhitCo03,G,24,2021,0,1,6,35,35,95,0,0,0,0,0,0,0,0,0,0,0,1,,,Kansas St.,
2,57,IND,T.J. Green,GreeT.00,S,21,2021,0,0,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,73,,,Clemson,
2,58,PIT,Sean Davis,DaviSe00,CB,22,2021,0,0,3,18,18,70,0,0,0,0,0,0,0,0,0,0,0,201,5,2.5,Maryland,
2,59,TAM,Roberto Aguayo,AguaRo00,K,22,2016,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida St.,
2,60,NWE,Cyrus Jones,JoneCy00,CB,22,2019,0,0,0,4,1,31,0,0,0,0,0,0,0,0,0,0,0,11,,,Alabama,
2,61,NOR,Vonn Bell,BellVo00,S,21,2021,0,0,4,25,13,93,0,0,0,0,0,0,0,0,0,0,0,383,2,8.5,Ohio St.,
2,62,CAR,James Bradberry,BradJa00,CB,23,2021,0,1,6,34,17,92,0,0,0,0,0,0,0,0,0,0,0,303,15,3.0,Samford,
2,63,DEN,Adam Gotsis,GotsAd00,DT,23,2021,0,0,3,23,15,89,0,0,0,0,0,0,0,0,0,0,0,107,,8.0,Georgia Tech,
3,64,TEN,Kevin Byard,ByarKe01,S,23,2021,2,2,5,46,46,97,1,1,66,1,0,0,0,0,1,11,0,365,23,4.0,Middle Tenn. St.,
3,65,CLE,Carl Nassib,NassCa00,DE,23,2021,0,0,1,18,7,86,0,0,0,0,0,0,0,0,0,0,0,113,1,22.0,Penn St.,
3,66,SDG,Max Tuerk,TuerMa00,C,22,2017,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
3,67,DAL,Maliek Collins,CollMa00,DT,21,2021,0,0,6,33,25,88,0,0,0,0,0,0,0,0,0,0,0,80,1,17.0,Nebraska,
3,68,SFO,Will Redmond,RedmWi00,CB,22,2021,0,0,0,3,,34,0,0,0,0,0,0,0,0,0,0,0,47,,,Mississippi St.,
3,69,JAX,Yannick Ngakoue,NgakYa00,DE,21,2021,0,1,6,41,32,95,0,0,0,0,0,0,0,0,0,0,0,145,2,55.5,Maryland,
3,70,BAL,Bronson Kaufusi,KaufBr01,DE,25,2019,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,4,,0.5,BYU,
3,71,NYG,Darian Thompson,ThomDa05,S,22,2021,0,0,1,12,6,63,0,0,0,0,0,1,3,0,0,0,0,123,2,1.5,Boise St.,
3,72,CHI,Jonathan Bullard,BullJo00,DT,22,2021,0,0,1,10,7,70,0,0,0,0,0,0,0,0,0,0,0,70,,3.5,Florida,
3,73,MIA,Kenyan Drake,DrakKe00,RB,22,2021,0,0,2,30,16,89,0,0,0,0,0,758,3384,29,199,1535,7,6,,,Alabama,
3,74,KAN,KeiVarae Russell,RussKe00,CB,22,2021,0,0,0,2,,23,0,0,0,0,0,0,0,0,0,0,0,20,1,,Notre Dame,
3,75,OAK,Shilique Calhoun,CalhSh00,DE,24,2020,0,0,0,5,2,51,0,0,0,0,0,0,0,0,0,0,0,37,,2.5,Michigan St.,
3,76,CLE,Shon Coleman,ColeSh00,T,24,2017,0,0,1,6,6,23,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,
3,77,CAR,Daryl Worley,WorlDa00,CB,21,2021,0,0,4,19,11,70,0,0,0,0,0,0,0,0,0,0,0,216,5,2.0,West Virginia,
3,78,NWE,Joe Thuney,ThunJo00,G,23,2021,0,0,6,48,40,97,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,
3,79,PHI,Isaac Seumalo,SeumIs00,G,22,2021,0,0,3,18,18,64,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,
3,80,BUF,Adolphus Washington,WashAd00,DT,21,2018,0,0,2,9,9,35,0,0,0,0,0,0,0,0,0,0,0,38,,4.5,Ohio St.,
3,81,ATL,Austin Hooper,HoopAu00,TE,21,2021,0,2,3,24,19,88,0,0,0,0,0,0,0,0,298,3024,23,2,,,Stanford,
3,82,IND,Le'Raven Clark,ClarLe01,T,23,2021,0,0,0,11,10,51,0,0,0,0,0,0,0,0,0,0,0,,,,Texas Tech,
3,83,NYJ,Jordan Jenkins,JenkJo01,OLB,22,2021,0,0,5,29,28,83,0,0,0,0,0,0,0,0,0,0,0,124,,25.0,Georgia,
3,84,WAS,Kendall Fuller,FullKe00,CB,21,2021,0,0,3,22,17,85,0,0,0,0,0,0,0,0,0,0,0,275,11,2.0,Virginia Tech,
3,85,HOU,Braxton Miller,MillBr03,WR,23,2017,0,0,1,2,2,21,0,0,0,0,0,4,1,0,34,261,2,,,,Ohio St.,
3,86,MIA,Leonte Carroo,CarrLe00,WR,22,2018,0,0,0,2,2,37,0,0,0,0,0,1,14,0,12,192,2,2,,,Rutgers,
3,87,CIN,Nick Vigil,VigiNi00,ILB,23,2021,0,0,4,25,17,85,0,0,0,0,0,0,0,0,0,0,0,256,3,5.0,Utah St.,
3,88,GNB,Kyler Fackrell,FackKy00,OLB,24,2021,0,0,1,16,9,86,0,0,0,0,0,0,0,0,0,0,0,114,1,23.5,Utah St.,
3,89,PIT,Javon Hargrave,HargJa00,DT,23,2021,0,1,6,38,25,94,0,0,0,0,0,0,0,0,0,0,0,149,,26.5,South Carolina St.,
3,90,SEA,C.J. Prosise,ProsC.00,RB,22,2020,0,0,0,5,5,35,0,0,0,0,0,75,283,2,41,411,1,,,,Notre Dame,
3,91,NWE,Jacoby Brissett,BrisJa00,QB,23,2021,0,0,2,24,2,60,727,1208,7742,36,17,178,653,13,1,2,0,,,,North Carolina St.,
3,92,ARI,Brandon Williams,WillBr07,CB,23,2020,0,0,0,4,4,51,0,0,0,0,0,0,0,0,0,0,0,33,,,Texas A&M,
3,93,CLE,Cody Kessler,KessCo00,QB,23,2018,0,0,1,5,3,17,224,349,2215,8,5,31,140,0,0,0,0,,,,USC,
3,94,SEA,Nick Vannett,VannNi00,TE,23,2021,0,0,2,7,4,77,0,0,0,0,0,0,0,0,84,819,6,1,,,Ohio St.,
3,95,DET,Graham Glasgow,GlasGr00,C,24,2021,0,0,4,31,25,82,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,
3,96,NWE,Vincent Valentine,ValeVi00,DT,22,2018,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,11,,1.0,Nebraska,
3,97,SEA,Rees Odhiambo,OdhiRe00,G,23,2018,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.,
3,98,DEN,Justin Simmons,SimmJu00,S,22,2021,0,1,5,43,43,91,0,0,0,0,0,0,0,0,0,0,0,348,21,3.5,Boston Col.,
4,99,CLE,Joe Schobert,SchoJo00,OLB,22,2021,0,1,5,36,25,93,0,0,0,0,0,0,0,0,0,0,0,406,10,11.0,Wisconsin,
4,100,OAK,Connor Cook,CookCo00,QB,23,2016,0,0,0,0,0,1,14,21,150,1,1,0,0,0,0,0,0,,,,Michigan St.,
4,101,DAL,Charles Tapper,TappCh00,DE,23,2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,Oklahoma,
4,102,SDG,Joshua Perry,PerrJo01,ILB,22,2017,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,16,,,Ohio St.,
4,103,JAX,Sheldon Day,DayxSh00,DT,22,2021,0,0,0,6,2,67,0,0,0,0,0,0,0,0,0,0,0,46,,7.0,Notre Dame,
4,104,BAL,Tavon Young,YounTa01,CB,22,2021,0,0,1,14,14,50,0,0,0,0,0,0,0,0,0,0,0,111,4,4.0,Temple,
4,105,KAN,Parker Ehinger,EhinPa00,G,23,2021,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,
4,106,KAN,Eric Murray,MurrEr00,CB,22,2021,0,0,3,15,5,84,0,0,0,0,0,0,0,0,0,0,0,193,2,4.0,Minnesota,
4,107,BAL,Chris Moore,MoorCh00,WR,23,2021,0,0,0,6,4,73,0,0,0,0,0,11,27,0,68,738,6,13,,,Cincinnati,
4,108,TAM,Ryan Smith,SmitRy00,CB,23,2021,0,0,0,8,8,77,0,0,0,0,0,0,0,0,0,0,0,102,1,,North Carolina Central,
4,109,NYG,B.J. Goodson,GoodB.00,OLB,23,2021,0,0,4,20,9,67,0,0,0,0,0,0,0,0,0,0,0,168,4,1.0,Clemson,
4,110,LAR,Tyler Higbee,HigbTy00,TE,23,2021,0,0,6,20,20,93,0,0,0,0,0,1,1,0,234,2487,17,2,,,Western Kentucky,
4,111,DET,Miles Killebrew,KillMi00,S,23,2021,0,0,0,7,5,95,0,0,0,0,0,0,0,0,0,0,0,97,2,,Southern Utah,
4,112,NWE,Malcolm Mitchell,MitcMa01,WR,24,2016,0,0,0,4,4,14,0,0,0,0,0,0,0,0,32,401,4,,,,Georgia,
4,113,CHI,Nick Kwiatkoski,KwiaNi00,ILB,23,2021,0,0,1,19,14,77,0,0,0,0,0,0,0,0,0,0,0,205,2,7.0,West Virginia,
4,114,CLE,Ricardo Louis,LouiRi00,WR,22,2017,0,0,1,3,3,32,0,0,0,0,0,0,0,0,45,562,0,11,,,Auburn,
4,115,ATL,De'Vondre Campbell,CampDe00,OLB,23,2021,1,0,6,42,21,91,0,0,0,0,0,0,0,0,0,0,0,405,5,9.5,Minnesota,
4,116,IND,Hassan Ridgeway,RidgHa00,DT,21,2021,0,0,0,9,5,65,0,0,0,0,0,0,0,0,0,0,0,42,,9.5,Texas,
4,117,LAR,Pharoh Cooper,CoopPh00,WR,21,2021,1,1,0,6,3,70,0,1,0,0,1,3,11,0,59,539,1,1,,,South Carolina,
4,118,NYJ,Juston Burris,BurrJu00,CB,23,2021,0,0,2,13,3,75,0,0,0,0,0,0,0,0,0,0,0,111,6,1.0,North Carolina St.,
4,119,HOU,Tyler Ervin,ErviTy00,RB,22,2020,0,0,0,2,0,43,0,0,0,0,0,19,92,0,27,186,0,4,,,San Jose St.,
4,120,NOR,David Onyemata,OnyeDa00,DT,23,2021,0,0,3,26,26,89,0,0,0,0,0,0,0,0,0,0,0,106,1,18.0,Manitoba,
4,121,MIN,Willie Beavers,BeavWi00,T,22,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan,
4,122,CIN,Andrew Billings,BillAn00,NT,21,2021,0,0,2,15,15,53,0,0,0,0,0,0,0,0,0,0,0,49,,3.5,Baylor,
4,123,PIT,Jerald Hawkins,HawkJe00,T,22,2020,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,
4,124,CHI,Deon Bush,BushDe00,S,23,2021,0,0,0,7,7,79,0,0,0,0,0,0,0,0,0,0,0,73,3,1.0,Miami (FL),
4,125,IND,Antonio Morrison,MorrAn01,ILB,21,2018,0,0,2,13,9,47,0,1,0,0,0,0,0,0,0,0,0,124,,1.0,Florida,
4,126,KAN,Demarcus Robinson,RobiDe01,WR,21,2021,0,0,2,15,15,97,0,0,0,0,0,0,0,0,145,1679,14,5,,,Florida,
4,127,CHI,Deiondre' Hall,HallDe02,CB,22,2018,0,0,0,2,1,23,0,0,0,0,0,0,0,0,0,0,0,10,1,,Northern Iowa,
4,128,ARI,Evan Boehm,BoehEv00,C,23,2019,0,0,1,12,6,55,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,
4,129,CLE,Derrick Kindred,KindDe00,S,22,2018,0,0,1,8,8,42,0,0,0,0,0,0,0,0,0,0,0,108,2,,TCU,
4,130,BAL,Alex Lewis,LewiAl01,T,24,2020,0,0,2,14,8,44,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,
4,131,GNB,Blake Martinez,MartBl01,LB,22,2021,0,0,5,37,29,80,0,0,0,0,0,0,0,0,0,0,0,428,4,13.0,Stanford,
4,132,BAL,Willie Henry,HenrWi00,DT,22,2020,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,26,,4.5,Michigan,
4,133,SFO,Rashard Robinson,RobiRa00,CB,21,2021,0,0,0,9,6,49,0,0,0,0,0,0,0,0,0,0,0,70,2,,LSU,
4,134,BAL,Kenneth Dixon,DixoKe00,RB,22,2018,0,0,0,5,5,18,0,0,0,0,0,148,715,4,36,213,1,,,,Louisiana Tech,
4,135,DAL,Dak Prescott,PresDa01,QB,23,2021,0,3,5,69,69,85,1924,2889,22083,143,50,307,1460,25,1,11,1,,,,Mississippi St.,
4,136,DEN,Devontae Booker,BookDe00,RB,24,2021,0,0,0,19,11,93,0,0,0,0,0,527,2119,11,162,1224,2,7,,,Utah,
4,137,GNB,Dean Lowry,LowrDe00,DE,22,2021,0,0,5,32,32,96,0,0,0,0,0,0,0,0,0,0,0,116,1,15.0,Northwestern,
4,138,CLE,Seth Devalve,DevaSe00,TE,23,2020,0,0,0,6,5,57,0,0,0,0,0,0,0,0,60,736,4,8,,,Princeton,
4,139,BUF,Cardale Jones,JoneCa01,QB,23,2016,0,0,0,0,0,1,6,11,96,0,1,1,-1,0,0,0,0,,,,Ohio St.,
5,140,TEN,Tajae Sharpe,SharTa00,WR,21,2021,0,0,3,12,11,66,0,0,0,0,0,2,17,0,117,1397,8,1,,,Massachusetts,
5,141,CAR,Zack Sanchez,SancZa00,CB,22,2016,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,,,Oklahoma,
5,142,SFO,Ronald Blair,BlaiRo00,DE,23,2021,0,0,0,7,6,55,0,0,0,0,0,0,0,0,0,0,0,71,,14.5,Appalachian St.,
5,143,OAK,DeAndre Washington,WashDe00,RB,23,2020,0,0,0,12,11,59,0,0,0,0,0,313,1213,7,93,643,1,3,,,Texas Tech,
5,144,DEN,Connor McGovern,McGoCo00,G,23,2021,0,0,4,23,14,78,0,0,0,0,0,0,0,0,0,0,0,3,,,Missouri,
5,145,SFO,John Theus,TheuJo00,T,22,2016,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
5,146,BAL,Matt Judon,JudoMa00,DE,24,2021,0,3,5,45,31,93,0,0,0,0,0,0,0,0,0,0,0,205,,47.0,Grand Valley St.,
5,147,SEA,Quinton Jefferson,JeffQu00,DT,23,2021,0,0,3,21,11,72,0,0,0,0,0,0,0,0,0,0,0,66,,15.0,Maryland,
5,148,TAM,Caleb Benenoch,BeneCa00,T,22,2021,0,0,1,12,12,36,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,
5,149,NYG,Paul Perkins,PerkPa00,RB,21,2019,0,0,0,5,5,29,0,0,0,0,0,165,575,0,24,217,0,5,,,UCLA,
5,150,CHI,Jordan Howard,HowaJo00,RB,21,2021,0,1,3,27,22,71,0,0,0,0,0,1018,4361,37,85,653,2,1,,,Indiana,
5,151,DET,Joe Dahl,DahlJo00,G,23,2020,0,0,1,11,11,44,0,0,0,0,0,0,0,0,0,0,0,,,,Washington St.,
5,152,WAS,Matthew Ioannidis,IoanMa01,DT,22,2021,0,0,2,20,20,73,0,0,0,0,0,0,0,0,0,0,0,105,,24.5,Temple,
5,153,PHI,Wendell Smallwood,SmalWe00,RB,22,2021,0,0,1,10,9,56,0,0,0,0,0,238,956,5,60,474,2,8,,,West Virginia,
5,154,CLE,Jordan Payton,PaytJo00,WR,23,2016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,,,,UCLA,
5,155,IND,Joe Haeg,HaegJo00,T,23,2021,0,0,2,22,19,79,0,0,0,0,0,0,0,0,0,0,0,1,,,North Dakota St.,
5,156,BUF,Jonathan Williams,WillJo07,RB,22,2021,0,0,0,4,1,33,0,1,0,0,0,97,413,3,15,109,0,1,,,Arkansas,
5,157,TEN,LeShaun Sims,SimsLe00,CB,22,2020,0,0,0,11,7,69,0,0,0,0,0,0,0,0,0,0,0,127,3,,Southern Utah,
5,158,NYJ,Brandon Shell,ShelBr00,T,24,2021,0,0,4,24,14,70,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,
5,159,HOU,K.J. Dillon,DillK.00,S,22,2016,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,West Virginia,
5,160,MIN,Kentrell Brothers,BrotKe00,OLB,23,2019,0,0,0,4,4,51,0,0,0,0,0,0,0,0,0,0,0,41,,1.0,Missouri,
5,161,CIN,Christian Westerman,WestCh02,G,23,2018,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,
5,162,KAN,Kevin Hogan,HogaKe00,QB,23,2021,0,0,0,2,,9,60,101,621,4,7,18,176,1,0,0,0,,,,Stanford,
5,163,GNB,Trevor Davis,DaviTr03,WR,23,2019,0,0,0,2,1,43,0,0,0,0,0,6,86,1,16,205,1,7,,,California,
5,164,PHI,Halapoulivaati Vaitai,VaitHa00,T,23,2021,0,0,3,24,12,80,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,
5,165,KAN,Tyreek Hill,HillTy00,WR,22,2021,3,6,5,66,66,91,0,1,0,0,1,93,719,6,479,6630,56,6,,,West Alabama,
5,166,HOU,D.J. Reader,ReadD.00,NT,22,2021,0,0,3,30,22,81,0,0,0,0,0,0,0,0,0,0,0,111,,8.5,Clemson,
5,167,ARI,Marqui Christian,ChriMa00,S,21,2021,0,0,0,6,,73,0,0,0,0,0,0,0,0,0,0,0,68,,,Midwestern St.,
5,168,CLE,Spencer Drango,DranSp00,G,23,2017,0,0,2,8,8,32,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,
5,169,DET,Antwione Williams,WillAn01,LB,23,2016,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,17,,,Georgia Southern,
5,170,ARI,Cole Toner,ToneCo00,T,22,2021,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,Harvard,
5,171,SEA,Alex Collins,CollAl00,RB,22,2021,0,0,2,17,5,50,0,0,0,0,0,483,1997,18,59,467,1,,,,Arkansas,
5,172,CLE,Rashard Higgins,HiggRa00,WR,21,2021,0,0,0,13,13,82,0,0,0,0,0,1,4,0,137,1890,12,,,,Colorado St.,
5,173,CLE,Trey Caldwell,CaldTr00,DB,22,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,La-Monroe,
5,174,SFO,Fahn Cooper,CoopFa00,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,
5,175,SDG,Jatavis Brown,BrowJa05,OLB,22,2019,0,0,2,14,14,56,0,0,0,0,0,0,0,0,0,0,0,187,,4.5,Akron,
6,176,DEN,Andy Janovich,JanoAn00,FB,23,2021,0,0,1,2,2,77,0,0,0,0,0,17,55,4,27,255,1,17,,,Nebraska,
6,177,LAR,Temarrick Hemingway,HemiTe00,TE,23,2021,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,10,0,2,,,South Carolina St.,
