Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
3,73,CHI,David Montgomery,MontDa01,RB,22,2021,0,0,2,21,21,44,0,1,0,0,1,714,2808,21,121,924,3,,,,Iowa St.,
3,74,BUF,Devin Singletary,SingDe00,RB,22,2021,0,0,3,20,20,45,0,0,0,0,0,495,2332,11,107,691,3,1,,,Florida Atlantic,
3,75,GNB,Jace Sternberger,SterJa00,TE,23,2020,0,0,0,1,1,18,0,0,0,0,0,0,0,0,12,114,1,,,,Texas A&M,
3,76,WAS,Terry McLaurin,McLaTe00,WR,23,2021,0,0,3,23,23,46,0,0,0,0,0,3,42,0,222,3090,16,2,,,Ohio St.,
3,77,NWE,Chase Winovich,WinoCh00,DE,24,2021,0,0,0,10,10,45,0,0,0,0,0,0,0,0,0,0,0,56,1,11.0,Michigan,
3,78,MIA,Michael Deiter,DeitMi00,G,23,2021,0,0,1,10,10,40,0,0,0,0,0,0,0,0,1,0,0,,,,Wisconsin,
3,79,LAR,David Long,LongDa02,CB,21,2021,0,0,0,4,4,40,0,0,0,0,0,0,0,0,0,0,0,49,1,,Michigan,
3,80,CLE,Sione Takitaki,TakiSi00,LB,24,2021,0,0,1,12,12,45,0,0,0,0,0,0,0,0,0,0,0,76,1,1.0,BYU,
3,81,DET,Will Harris,HarrWi02,S,23,2021,0,0,1,8,8,49,0,0,0,0,0,0,0,0,0,0,0,118,,1.5,Boston Col.,
3,82,TEN,Nate Davis,DaviNa01,G,22,2021,0,0,3,19,19,43,0,0,0,0,0,0,0,0,0,0,0,1,,,Charlotte,
3,83,PIT,Justin Layne,LaynJu00,CB,21,2021,0,0,0,3,3,43,0,0,0,0,0,0,0,0,0,0,0,28,,,Michigan St.,
3,84,KAN,Khalen Saunders,SaunKh00,DT,23,2021,0,0,0,4,4,22,0,0,0,0,0,0,0,0,0,0,0,18,,1.0,Western Illinois,
3,85,BAL,Jaylon Ferguson,FergJa02,DE,23,2021,0,0,1,8,8,38,0,0,0,0,0,0,0,0,0,0,0,44,,4.5,Louisiana Tech,
3,86,HOU,Kahale Warring,WarrKa00,TE,22,2021,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,35,0,,,,San Diego St.,
3,87,NWE,Damien Harris,HarrDa06,RB,22,2021,0,0,2,13,13,27,0,0,0,0,0,343,1632,17,23,184,0,,,,Alabama,
3,88,SEA,Cody Barton,BartCo00,LB,22,2021,0,0,0,6,6,48,0,0,0,0,0,0,0,0,0,0,0,56,,,Utah,
3,89,IND,Bobby Okereke,OkerBo00,LB,23,2021,0,0,3,14,14,47,0,0,0,0,0,0,0,0,0,0,0,194,3,2.0,Stanford,
3,90,DAL,Connor McGovern,McGoCo01,G,21,2021,0,0,0,7,7,30,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
3,91,LAC,Trey Pipkins,PipkTr00,T,23,2021,0,0,0,8,8,38,0,0,0,0,0,0,0,0,0,0,0,,,,Sioux Falls,
3,92,NYJ,Chuma Edoga,EdogCh00,T,22,2021,0,0,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
3,93,BAL,Miles Boykin,BoykMi00,WR,22,2021,0,0,2,6,6,40,0,0,0,0,0,0,0,0,33,470,7,2,,,Notre Dame,
3,94,TAM,Jamel Dean,DeanJa00,CB,22,2021,0,0,1,9,9,42,0,0,0,0,0,0,0,0,0,0,0,111,5,,Auburn,
3,95,NYG,Oshane Ximines,XimiOs00,DE,22,2021,0,0,0,5,5,30,0,0,0,0,0,0,0,0,0,0,0,19,,4.5,Old Dominion,
3,96,BUF,Dawson Knox,KnoxDa00,TE,22,2021,0,0,3,12,12,42,0,0,0,0,0,1,13,0,101,1263,14,1,,,Mississippi,
3,97,LAR,Bobby Evans,EvanBo00,T,22,2021,0,0,0,5,5,23,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
3,98,JAX,Quincy Williams,WillQu01,S,23,2021,0,0,2,8,3,34,0,0,0,0,0,0,0,0,0,0,0,108,,2.0,Murray St.,
3,99,TAM,Mike Edwards,EdwaMi01,S,23,2021,0,0,0,8,8,45,0,0,0,0,0,0,0,0,0,0,0,73,5,1.0,Kentucky,
3,100,CAR,Will Grier,GrieWi00,QB,24,2019,0,0,0,1,1,2,28,52,228,0,4,7,22,0,0,0,0,,,,West Virginia,
3,101,NWE,Yodny Cajuste,CajuYo00,T,23,2021,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,1,,,West Virginia,
3,102,MIN,Alexander Mattison,MattAl01,RB,21,2021,0,0,0,12,12,42,0,0,0,0,0,330,1387,6,55,435,2,,,,Boise St.,
4,103,ARI,Hakeem Butler,ButlHa00,WR,23,2020,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa St.,
4,104,CIN,Ryan Finley,FinlRy00,QB,24,2020,0,0,0,2,2,8,58,119,638,3,4,21,143,1,0,0,0,,,,North Carolina St.,
4,105,NOR,Chauncey Gardner-Johnson,GardCh00,S,21,2021,0,0,2,12,12,43,0,0,0,0,0,0,0,0,0,0,0,122,5,3.0,Florida,
4,106,OAK,Maxx Crosby,CrosMa00,DE,22,2021,0,1,3,25,25,49,0,0,0,0,0,0,0,0,0,0,0,92,,25.0,East. Michigan,
4,107,TAM,Anthony Nelson,NelsAn01,DE,22,2021,0,0,0,6,6,42,0,0,0,0,0,0,0,0,0,0,0,25,,6.0,Iowa,
4,108,NYG,Julian Love,LoveJu00,CB,21,2021,0,0,0,8,8,48,0,0,0,0,0,0,0,0,0,0,0,113,3,0.5,Notre Dame,
4,109,IND,Khari Willis,WillKh00,S,23,2021,0,0,1,12,12,39,0,0,0,0,0,0,0,0,0,0,0,161,4,3.5,Michigan St.,
4,110,SFO,Mitch Wishnowsky,WishMi00,P,27,2021,0,0,0,6,6,49,0,0,0,0,0,0,0,0,0,0,0,8,,,Utah,
4,111,ATL,Kendall Sheffield,ShefKe00,CB,23,2021,0,0,0,6,6,38,0,0,0,0,0,0,0,0,0,0,0,72,,,Ohio St.,
4,112,WAS,Bryce Love,LoveBr00,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,
4,113,BAL,Justice Hill,HillJu00,RB,21,2020,0,0,0,4,4,28,0,0,0,0,0,70,285,2,13,90,0,6,,,Oklahoma St.,
4,114,MIN,Dru Samia,SamiDr00,G,22,2020,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
4,115,CAR,Christian Miller,MillCh04,LB,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,,2.0,Alabama,
4,116,TEN,Amani Hooker,HookAm00,S,21,2021,0,0,1,7,7,44,0,0,0,0,0,1,4,0,1,6,0,88,5,,Iowa,
4,117,DET,Austin Bryant,BryaAu00,DE,22,2021,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,35,,4.5,Clemson,
4,118,NWE,Hjalte Froholdt,FrohHj00,G,23,2021,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,
4,119,CLE,Sheldrick Redwine,RedwSh00,S,22,2021,0,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,0,52,1,0.5,Miami (FL),
4,120,SEA,Gary Jennings Jr,JennGa00,WR,22,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,West Virginia,
4,121,NYJ,Trevon Wesco,WescTr00,TE,23,2021,0,0,0,0,0,40,0,0,0,0,0,2,2,0,6,87,0,5,,,West Virginia,
4,122,PIT,Benny Snell Jr.,SnelBe00,RB,21,2021,0,0,0,7,7,46,0,0,0,0,0,255,892,6,15,97,0,10,,,Kentucky,
4,123,BAL,Ben Powers,PoweBe00,G,22,2021,0,0,2,8,8,30,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
4,124,SEA,Phil Haynes,HaynPh00,G,23,2021,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest,
4,125,CIN,Renell Wren,WrenRe00,DT,23,2021,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Arizona St.,
4,126,CHI,Riley Ridley,RidlRi00,WR,23,2020,0,0,0,1,1,10,0,0,0,0,0,0,0,0,10,108,0,,,,Georgia,
4,127,BAL,Iman Marshall,MarsIm00,CB,22,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,USC,
4,128,DAL,Tony Pollard,PollTo00,RB,22,2021,0,0,0,15,15,46,0,0,0,0,0,317,1609,8,82,637,2,5,,,Memphis,
4,129,OAK,Isaiah Johnson,JohnIs02,CB,23,2020,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,8,,,Houston,
4,130,LAC,Drue Tranquill,TranDr00,LB,24,2021,0,0,0,6,6,30,0,0,0,0,0,0,0,0,0,0,0,107,,1.5,Notre Dame,
4,131,WAS,Wes Martin,MartWe00,G,23,2021,0,0,0,6,5,32,0,0,0,0,0,0,0,0,0,0,0,1,,,Indiana,
4,132,SEA,Ugo Amadi,AmadUg00,S,22,2021,0,0,1,6,6,47,0,0,0,0,0,0,0,0,0,0,0,102,1,,Oregon,
4,133,NWE,Jarrett Stidham,StidJa00,QB,23,2020,0,0,0,1,1,8,24,48,270,2,4,9,5,0,0,0,0,,,,Auburn,
4,134,LAR,Greg Gaines,GainGr00,DT,23,2021,0,0,1,9,9,43,0,0,0,0,0,0,0,0,0,0,0,43,,6.5,Washington,
4,135,ATL,John Cominsky,ComiJo00,DE,23,2021,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,19,,1.5,Charleston (WV),
4,136,CIN,Michael Jordan,JordMi01,G,21,2021,0,0,2,11,8,38,0,0,0,0,0,0,0,0,0,0,0,2,,,Ohio St.,
4,137,OAK,Foster Moreau,MoreFo00,TE,22,2021,0,0,2,5,5,46,0,0,0,0,0,0,0,0,58,687,10,6,,,LSU,
4,138,PHI,Shareef Miller,MillSh00,DE,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
5,139,ARI,Deionte Thompson,ThomDe06,S,22,2021,0,0,0,4,4,41,0,0,0,0,0,0,0,0,0,0,0,37,,,Alabama,
5,140,JAX,Ryquell Armstead,ArmsRy00,RB,22,2021,0,0,0,2,2,18,0,0,0,0,0,50,188,0,17,160,2,1,,,Temple,
5,141,PIT,Zach Gentry,GentZa00,TE,22,2021,0,0,1,1,1,23,0,0,0,0,0,0,0,0,20,171,0,1,,,Michigan,
5,142,SEA,Ben Burr-Kirven,BurrBe00,LB,21,2020,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,10,,,Washington,
5,143,NYG,Ryan Connelly,ConnRy00,LB,23,2021,0,0,0,4,2,30,0,0,0,0,0,0,0,0,0,0,0,18,2,1.0,Wisconsin,
5,144,IND,Marvell Tell III,TellMa00,S,23,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,23,,,USC,
5,145,TAM,Matt Gay,GayxMa00,K,25,2021,0,1,0,10,3,40,0,0,0,0,0,0,0,0,0,0,0,2,,,Utah,
5,146,DET,Amani Oruwariye,OruwAm00,CB,23,2021,0,0,2,10,10,39,0,0,0,0,0,0,0,0,0,0,0,107,9,,Penn St.,
5,147,BUF,Vosean Joseph,JoseVo00,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
5,148,SFO,Dre Greenlaw,GreeDr00,LB,22,2021,0,0,2,15,15,32,0,0,0,0,0,0,0,0,0,0,0,135,2,2.0,Arkansas,
5,149,OAK,Hunter Renfrow,RenfHu00,WR,23,2021,0,1,0,17,17,46,0,0,0,0,0,3,3,0,208,2299,15,3,,,Clemson,
5,150,GNB,Kingsley Keke,KekeKi00,DT,22,2021,0,0,1,9,9,41,0,0,0,0,0,0,0,0,0,0,0,25,,6.5,Texas A&M,
5,151,MIA,Andrew Van Ginkel,VanGAn00,LB,24,2021,0,0,2,17,17,39,0,0,0,0,0,0,0,0,0,0,0,90,,10.5,Wisconsin,
5,152,ATL,Qadree Ollison,OlliQa00,RB,22,2021,0,0,0,1,1,19,0,0,0,0,0,44,158,5,5,19,0,4,,,Pittsburgh,
5,153,WAS,Ross Pierschbacher,PierRo00,G,24,2020,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,
5,154,CAR,Jordan Scarlett,ScarJo00,RB,23,2021,0,0,0,0,0,10,0,0,0,0,0,4,9,0,0,0,0,1,,,Florida,
5,155,CLE,Mack Wilson,WilsMa03,LB,21,2021,0,0,2,13,13,43,0,0,0,0,0,0,0,0,0,0,0,107,1,1.0,Alabama,
5,156,DEN,Justin Hollins,HollJu00,LB,23,2021,0,0,0,4,1,39,0,0,0,0,0,0,0,0,0,0,0,44,,6.0,Oregon,
5,157,NYJ,Blake Cashman,CashBl00,LB,23,2021,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,34,,0.5,Minnesota,
5,158,DAL,Michael Jackson,JackMi01,CB,22,2021,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,2,,,Miami (FL),
5,159,NWE,Byron Cowart,CowaBy00,DT,23,2020,0,0,1,9,9,19,0,0,0,0,0,0,0,0,0,0,0,15,,1.0,Maryland,
5,160,BAL,Daylon Mack,MackDa00,DT,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
5,161,HOU,Charles Omenihu,OmenCh00,DE,22,2021,0,0,0,4,5,44,0,0,0,0,0,0,0,0,0,0,0,33,,7.0,Texas,
5,162,MIN,Cameron Smith,SmitCa01,LB,22,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,USC,
5,163,NWE,Jake Bailey,BailJa00,P,22,2021,1,1,0,6,6,49,0,0,0,0,0,0,0,0,0,0,0,2,,,Stanford,
5,164,IND,E.J. Speed,SpeeEJ00,LB,24,2021,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,0,34,,,Tarleton St.,
5,165,DAL,Joe Jackson,JackJo02,DE,22,2021,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,13,,1.5,Miami (FL),
5,166,LAC,Easton Stick,SticEa00,QB,23,2020,0,0,0,0,0,1,1,1,4,0,0,1,-2,0,0,0,0,,,,North Dakota St.,
5,167,PHI,Clayton Thorson,ThorCl00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,
5,168,TEN,D'Andre Walker,WalkDA02,LB,22,2020,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
5,169,LAR,David Edwards,EdwaDa01,T,22,2021,0,0,2,21,21,49,0,0,0,0,0,0,0,0,0,0,0,1,,,Wisconsin,
5,170,CLE,Austin Seibert,SeibAu00,K,22,2021,0,0,0,4,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
5,171,NYG,Darius Slayton,SlayDa01,WR,22,2021,0,0,2,14,14,43,0,0,0,0,0,3,-14,0,124,1830,13,3,,,Auburn,
5,172,ATL,Jordan Miller,MillJo05,CB,22,2021,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Washington,
5,173,WAS,Cole Holcomb,HolcCo00,LB,23,2021,0,0,3,19,19,43,0,0,0,0,0,0,0,0,0,0,0,202,3,4.5,North Carolina,
6,174,ARI,KeeSean Johnson,JohnKe07,WR,22,2021,0,0,0,4,4,18,0,0,0,0,0,1,3,0,36,360,1,,,,Fresno St.,
6,175,PIT,Sutton Smith,SmitSu00,DE,23,2021,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,Northern Illinois,
6,176,SFO,Kaden Smith,SmitKa00,TE,22,2021,0,0,1,3,,33,0,0,0,0,0,0,0,0,52,413,3,2,,,Stanford,
6,177,NOR,Saquan Hampton,HampSa00,S,23,2020,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,Rutgers,
6,178,JAX,Gardner Minshew II,MinsGa00,QB,23,2021,0,0,2,18,17,27,542,857,5969,41,12,105,518,1,1,0,0,,,,Washington St.,
6,179,ARI,Lamont Gaillard,GailLa00,C,23,2020,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,
