Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
3,105,PIT,James Conner,ConnJa00,RB,22,2021,0,2,3,26,20,65,0,0,0,0,0,734,3054,37,161,1338,7,1,,,Pittsburgh,
3,106,SEA,Amara Darboh,DarbAm00,WR,23,2017,0,0,0,1,1,16,0,0,0,0,0,0,0,0,8,71,0,2,,,Michigan,
3,107,TAM,Kendell Beckwith,BeckKe00,ILB,22,2017,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,60,,1.0,LSU,
4,108,GNB,Vince Biegel,BiegVi00,LB,24,2021,0,0,1,5,1,43,0,0,0,0,0,0,0,0,0,0,0,42,1,2.5,Wisconsin,
4,109,MIN,Jaleel Johnson,JohnJa09,DT,23,2021,0,0,1,13,12,65,0,0,0,0,0,0,0,0,0,0,0,54,,5.5,Iowa,
4,110,JAX,Dede Westbrook,WestDe00,WR,23,2021,0,0,1,14,13,55,0,1,0,0,0,14,125,0,170,1788,9,1,,,Oklahoma,
4,111,SEA,Tedric Thompson,ThomTe00,S,22,2021,0,0,2,9,8,38,0,0,0,0,0,0,0,0,0,0,0,63,3,,Colorado,
4,112,CHI,Eddie Jackson,JackEd01,S,23,2021,1,2,5,39,39,76,0,0,0,0,0,0,0,0,0,0,0,264,10,2.0,Alabama,
4,113,LAC,Rayshawn Jenkins,JenkRa00,S,23,2021,0,0,3,16,12,75,0,0,0,0,0,0,0,0,0,0,0,171,5,1.5,Miami (FL),
4,114,WAS,Samaje Perine,PeriSa00,RB,21,2021,0,0,1,10,5,60,0,0,0,0,0,306,1198,5,63,449,2,11,,,Oklahoma,
4,115,ARI,Dorian Johnson,JohnDo03,G,22,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,
4,116,CIN,Carl Lawson,LawsCa00,OLB,22,2020,0,0,1,11,11,51,0,0,0,0,0,0,0,0,0,0,0,49,,20.0,Auburn,
4,117,LAR,Josh Reynolds,ReynJo00,WR,22,2021,0,0,1,11,11,76,0,0,0,0,0,8,36,0,142,1846,11,6,,,Texas A&M,
4,118,PHI,Mack Hollins,HollMa00,WR,23,2021,0,0,0,6,3,65,0,0,0,0,0,0,0,0,56,750,6,15,,,North Carolina,
4,119,CHI,Tarik Cohen,CoheTa00,RB,22,2020,1,1,2,21,21,51,2,3,22,2,0,264,1101,5,209,1575,9,1,,,North Carolina A&T,
4,120,MIN,Ben Gedeon,GedeBe00,ILB,22,2019,0,0,1,12,12,39,0,0,0,0,0,0,0,0,0,0,0,60,,,Michigan,
4,121,SFO,Joe Williams,WillJo12,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah,
4,122,BAL,Nico Siragusa,SiraNi00,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,
4,123,WAS,Montae Nicholson,NichMo00,S,21,2019,0,0,1,10,10,35,0,0,0,0,0,0,0,0,0,0,0,92,3,,Michigan St.,
4,124,DET,Jalen Reeves-Maybin,ReevJa00,LB,22,2021,0,0,1,9,9,70,0,0,0,0,0,0,0,0,0,0,0,123,,0.5,Tennessee,
4,125,LAR,Samson Ebukam,EbukSa00,OLB,22,2021,0,0,4,25,20,81,0,0,0,0,0,0,0,0,0,0,0,116,1,18.5,East. Washington,
4,126,CLE,Howard Wilson,WilsHo00,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Houston,
4,127,DET,Michael Roberts,RobeMi01,TE,23,2018,0,0,0,1,1,23,0,0,0,0,0,0,0,0,13,146,3,,,,Toledo,
4,128,CIN,Josh Malone,MaloJo00,WR,21,2020,0,0,1,1,1,26,0,0,0,0,0,3,14,0,11,91,1,,,,Tennessee,
4,129,OAK,David Sharpe,SharDa02,T,21,2021,0,0,0,4,3,37,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
4,130,HOU,Julie'n Davenport,DaveJu00,T,22,2021,0,0,2,16,10,60,0,0,0,0,0,0,0,0,0,0,0,,,,Bucknell,
4,131,NWE,Deatrich Wise Jr.,WiseDe00,DE,23,2021,0,0,1,22,22,78,0,0,0,0,0,0,0,0,0,0,0,106,,17.0,Arkansas,
4,132,PHI,Donnel Pumphrey,PumpDo00,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,
4,133,DAL,Ryan Switzer,SwitRy00,WR,22,2019,0,0,0,3,1,41,0,0,0,0,0,10,26,0,50,321,1,,,,North Carolina,
4,134,GNB,Jamaal Williams,WillJa06,RB,22,2021,0,0,2,25,20,73,0,0,0,0,0,653,2586,13,148,1118,8,7,,,BYU,
4,135,PIT,Joshua Dobbs,DobbJo00,QB,22,2020,0,0,0,0,0,6,10,17,45,0,1,6,31,0,0,0,0,,,,Tennessee,
4,136,ATL,Sean Harlow,HarlSe00,G,22,2021,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,
4,137,IND,Zach Banner,BannZa00,T,23,2021,0,0,0,2,,30,0,0,0,0,0,0,0,0,0,0,0,,,,USC,
4,138,CIN,Ryan Glasgow,GlasRy00,DT,23,2020,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,21,,,Michigan,
4,139,KAN,Jehu Chesson,ChesJe00,WR,23,2018,0,0,0,0,0,24,0,0,0,0,0,1,-4,0,3,25,0,6,,,Michigan,
4,140,NYG,Wayne Gallman,GallWa00,RB,22,2021,0,0,1,11,11,61,0,0,0,0,0,366,1548,9,81,519,2,5,,,Clemson,
4,141,NYJ,Chad Hansen,HansCh00,WR,22,2020,0,0,0,3,1,20,0,0,0,0,0,0,0,0,26,330,1,1,,,California,
4,142,HOU,Carlos Watkins,WatkCa00,DT,23,2021,0,0,1,17,9,57,0,0,0,0,0,0,0,0,0,0,0,55,1,5.0,Clemson,
4,143,IND,Marlon Mack,MackMa00,RB,21,2021,0,0,2,19,19,47,0,0,0,0,0,567,2484,20,57,448,2,,,,South Florida,
4,144,IND,Grover Stewart,StewGr00,DT,23,2021,0,0,3,21,21,79,0,0,0,0,0,0,0,0,0,0,0,97,,4.5,Albany State (GA),
5,145,DEN,Jake Butt,ButtJa00,TE,22,2020,0,0,0,1,1,8,0,0,0,0,0,0,0,0,10,90,0,1,,,Michigan,
5,146,SFO,George Kittle,KittGe00,TE,23,2021,1,3,4,35,35,67,0,0,0,0,0,11,69,0,335,4489,20,1,,,Iowa,
5,147,CHI,Jordan Morgan,MorgJo02,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Kutztown (PA),
5,148,JAX,Blair Brown,BrowBl00,LB,23,2018,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,13,,0.5,Ohio,
5,149,ATL,Damontae Kazee,KazeDa00,CB,24,2021,0,0,3,17,12,69,0,0,0,0,0,0,0,0,0,0,0,172,12,,San Diego St.,
5,150,NYJ,Jordan Leggett,LeggJo00,TE,22,2018,0,0,0,1,1,15,0,0,0,0,0,0,0,0,14,114,1,,,,Clemson,
5,151,LAC,Desmond King,KingDe01,S,22,2021,1,0,3,21,16,78,0,0,0,0,0,0,0,0,0,0,0,261,7,8.5,Iowa,
5,152,CAR,Corn Elder,EldeCo00,CB,22,2021,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,36,,,Miami (FL),
5,153,CIN,Jake Elliott,ElliJa03,K,22,2021,0,1,0,15,,80,0,1,0,0,1,0,0,0,0,0,0,2,,,Memphis,
5,154,WAS,Jeremy Sprinkle,SpriJe00,TE,23,2021,0,0,2,2,2,76,0,0,0,0,0,0,0,0,37,332,3,8,,,Arkansas,
5,155,TEN,Jayon Brown,BrowJa06,LB,22,2021,0,0,3,23,23,66,0,0,0,0,0,0,0,0,0,0,0,251,4,9.5,UCLA,
5,156,ATL,Brian Hill,HillBr02,RB,21,2021,0,0,0,9,8,48,0,0,0,0,0,209,982,3,38,313,1,7,,,Wyoming,
5,157,ARI,Will Holden,HoldWi00,T,23,2021,0,0,0,5,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt,
5,158,IND,Nate Hairston,HairNa00,CB,23,2021,0,0,1,9,5,59,0,0,0,0,0,0,0,0,0,0,0,83,2,2.0,Temple,
5,159,BAL,Jermaine Eluemunor,ElueJe00,G,22,2021,0,0,0,9,3,53,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,
5,160,CLE,Roderick Johnson,JohnRo06,T,21,2020,0,0,0,5,,29,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,
5,161,IND,Anthony Walker,WalkAn01,LB,22,2021,0,0,4,26,22,70,0,0,0,0,0,0,0,0,0,0,0,298,3,4.5,Northwestern,
5,162,TAM,Jeremy McNichols,McNiJe00,RB,21,2021,0,0,0,5,,34,0,0,0,0,0,90,364,1,40,295,1,1,,,Boise St.,
5,163,BUF,Matt Milano,MilaMa00,LB,23,2021,0,0,3,33,33,70,0,0,0,0,0,0,0,0,0,0,0,241,5,9.0,Boston Col.,
5,164,MIA,Isaac Asiata,AsiaIs00,G,24,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,
5,165,DET,Jamal Agnew,AgneJa00,CB,22,2021,1,0,0,16,13,56,0,1,0,0,0,17,179,1,40,334,1,28,,,San Diego,
5,166,PHI,Shelton Gibson,GibsSh00,WR,23,2019,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,59,0,2,,,West Virginia,
5,167,NYG,Avery Moss,MossAv00,DE,22,2019,0,0,1,4,2,22,0,0,0,0,0,0,0,0,0,0,0,22,,,Youngstown St.,
5,168,OAK,Marquel Lee,LeexMa01,LB,21,2021,0,0,1,9,9,45,0,0,0,0,0,0,0,0,0,0,0,71,,,Wake Forest,
5,169,HOU,Treston Decoud,DecoTr00,S,24,2018,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,Oregon St.,
5,170,MIN,Rodney Adams,AdamRo01,WR,22,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida,
5,171,BUF,Nathan Peterman,PeteNa00,QB,23,2021,0,0,0,2,2,10,71,135,573,3,12,20,84,1,0,0,0,,,,Pittsburgh,
5,172,DEN,Isaiah McKenzie,McKeIs00,WR,22,2021,0,0,1,9,0,65,1,1,12,1,0,38,175,3,99,922,7,3,,,Georgia,
5,173,PIT,Brian Allen,AlleBr01,DB,23,2021,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,4,,,Utah,
5,174,ATL,Eric Saubert,SaubEr00,TE,23,2021,0,0,0,0,0,57,0,0,0,0,0,0,0,0,18,132,1,4,,,Drake,
5,175,GNB,DeAngelo Yancey,YancDe00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Purdue,
5,176,CIN,JJ Dielman,DielJJ00,C,23,,0,0,0,,,,,,,,,,,,,,,,,,Utah,
5,177,SFO,Trent Taylor,TaylTr02,WR,23,2021,0,0,0,6,6,45,0,0,0,0,0,0,0,0,81,772,3,,,,Louisiana Tech,
5,178,MIA,Davon Godchaux,GodcDa00,DT,22,2021,0,0,3,24,15,69,0,0,0,0,0,0,0,0,0,0,0,132,,4.0,LSU,
5,179,ARI,T.J. Logan,LogaT.00,RB,23,2019,0,0,0,0,0,22,0,0,0,0,0,5,12,0,9,50,0,2,,,North Carolina,
5,180,MIN,Danny Isidora,IsidDa00,G,23,2021,0,0,0,4,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),
5,181,NYJ,Dylan Donahue,DonaDy00,DL,25,2017,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,West Georgia,
5,182,GNB,Aaron Jones,JoneAa00,RB,22,2021,0,1,4,41,41,69,0,0,0,0,0,822,4163,41,183,1448,12,,,,Texas-El Paso,
5,183,KAN,Ukeme Eligwe,EligUk00,LB,23,2018,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,Georgia Southern,
5,184,PHI,Nathan Gerry,GerrNa00,S,22,2020,0,0,1,18,18,46,0,0,0,0,0,0,0,0,0,0,0,101,3,3.5,Nebraska,
