Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
2,42,MIA,Mike Gesicki,GesiMi00,TE,22,2021,0,0,1,17,17,64,0,1,0,0,0,0,0,0,199,2255,13,1,,,Penn St.,
2,43,DET,Kerryon Johnson,JohnKe06,RB,21,2021,0,0,1,11,11,35,0,0,0,0,0,283,1225,8,61,527,3,,,,Auburn,
2,44,SFO,Dante Pettis,PettDa00,WR,22,2021,0,0,0,7,5,33,2,2,32,0,0,1,-2,0,52,739,9,1,,,Washington,
2,45,GNB,Josh Jackson,JackJo01,CB,22,2021,0,0,0,7,7,44,0,0,0,0,0,0,0,0,0,0,0,72,,,Iowa,
2,46,KAN,Breeland Speaks,SpeaBr00,DE,22,2018,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,15,,1.5,Mississippi,
2,47,ARI,Christian Kirk,KirkCh01,WR,21,2021,0,0,4,25,25,56,1,1,33,0,0,16,142,0,236,2902,17,,,,Texas A&M,
2,48,LAC,Uchenna Nwosu,NwosUc00,OLB,21,2021,0,0,1,14,14,62,0,0,0,0,0,0,0,0,0,0,0,85,1,15.0,USC,
2,49,PHI,Dallas Goedert,GoedDa00,TE,23,2021,0,0,4,19,19,57,0,0,0,0,0,0,0,0,193,2295,16,4,,,South Dakota St.,
2,50,DAL,Connor Williams,WillCo00,T,21,2021,0,0,4,22,22,57,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,
2,51,CHI,Anthony Miller,MillAn02,WR,23,2021,0,0,2,12,12,50,1,1,8,0,0,9,37,0,140,1589,12,3,,,Memphis,
2,52,IND,Kemoko Turay,TuraKe00,OLB,23,2021,0,0,0,5,5,38,0,0,0,0,0,0,0,0,0,0,0,22,,12.0,Rutgers,
2,53,TAM,M.J. Stewart,StewM.00,CB,22,2021,0,0,0,5,3,50,0,0,0,0,0,0,0,0,0,0,0,111,2,1.0,North Carolina,
2,54,CIN,Jessie Bates III,BateJe00,S,21,2021,0,0,4,25,25,63,0,0,0,0,0,0,0,0,0,0,0,289,10,,Wake Forest,
2,55,CAR,Donte Jackson,JackDo02,CB,22,2021,0,0,4,18,18,55,0,0,0,0,0,0,0,0,0,0,0,167,12,1.0,LSU,
2,56,NWE,Duke Dawson,DawsDu00,CB,22,2020,0,0,0,3,,26,0,0,0,0,0,0,0,0,0,0,0,17,,,Florida,
2,57,OAK,P.J. Hall,HallP.00,DT,23,2020,0,0,2,11,8,40,0,0,0,0,0,0,0,0,0,0,0,52,,2.5,Sam Houston St.,
2,58,ATL,Isaiah Oliver,OlivIs00,CB,21,2021,0,0,2,11,11,50,0,0,0,0,0,0,0,0,0,0,0,128,1,1.0,Colorado,
2,59,WAS,Derrius Guice,GuicDe00,RB,21,2019,0,0,0,2,2,5,0,0,0,0,0,42,245,2,7,79,1,,,,LSU,
2,60,PIT,James Washington,WashJa00,WR,22,2021,0,0,2,11,11,60,0,0,0,0,0,2,13,0,114,1629,11,1,,,Oklahoma St.,
2,61,JAX,DJ Chark,CharDJ00,WR,21,2021,0,1,2,14,14,43,0,0,0,0,0,2,20,0,147,2042,15,5,,,LSU,
2,62,MIN,Brian O'Neill,ONeiBr00,T,22,2021,0,1,4,30,30,63,0,0,0,0,0,0,0,0,0,0,0,1,,,Pittsburgh,
2,63,TAM,Carlton Davis,DaviCa02,CB,21,2021,0,0,3,18,18,51,0,0,0,0,0,0,0,0,0,0,0,175,6,,Auburn,
2,64,IND,Tyquan Lewis,LewiTy00,DE,23,2021,0,0,0,9,9,41,0,0,0,0,0,0,0,0,0,0,0,41,1,8.5,Ohio St.,
3,65,OAK,Brandon Parker,ParkBr01,T,22,2021,0,0,2,14,14,54,0,0,0,0,0,0,0,0,0,0,0,2,,,North Carolina A&T,
3,66,NYG,Lorenzo Carter,CartLo01,DE,22,2021,0,0,3,17,17,49,0,0,0,0,0,0,0,0,0,0,0,94,1,14.5,Georgia,
3,67,CLE,Chad Thomas,ThomCh06,DE,22,2019,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,17,,4.0,Miami (FL),
3,68,HOU,Justin Reid,ReidJu00,S,21,2021,0,0,4,17,17,57,0,0,0,0,0,0,0,0,0,0,0,230,7,2.0,Stanford,
3,69,NYG,B.J. Hill,HillB.00,DT,23,2021,0,0,2,11,9,64,0,0,0,0,0,0,0,0,0,0,0,91,,13.0,North Carolina St.,
3,70,SFO,Fred Warner,WarnFr00,OLB,21,2021,1,1,4,41,41,64,0,0,0,0,0,0,0,0,0,0,0,332,3,4.5,BYU,
3,71,DEN,Royce Freeman,FreeRo00,RB,22,2021,0,0,0,9,9,61,0,0,0,0,0,353,1356,8,79,486,1,4,,,Oregon,
3,72,NYJ,Nathan Shepherd,ShepNa00,DT,24,2021,0,0,0,7,7,56,0,0,0,0,0,0,0,0,0,0,0,36,,4.5,Fort Hays St.,
3,73,MIA,Jerome Baker,BakeJe00,OLB,21,2021,0,0,4,24,24,64,0,0,0,0,0,0,0,0,0,0,0,265,3,17.0,Ohio St.,
3,74,WAS,Geron Christian,ChriGe01,T,21,2021,0,0,0,8,5,38,0,0,0,0,0,0,0,0,0,0,0,1,,,Louisville,
3,75,KAN,Derrick Nnadi,NnadDe00,DT,22,2021,0,0,3,22,22,64,0,0,0,0,0,0,0,0,0,0,0,79,1,4.0,Florida St.,
3,76,PIT,Mason Rudolph,RudoMa00,QB,23,2021,0,0,1,5,5,17,236,384,2366,16,11,33,89,0,0,0,0,,,,Oklahoma St.,
3,77,CIN,Sam Hubbard,HubbSa00,DE,23,2021,0,0,3,23,23,60,0,0,0,0,0,0,0,0,0,0,0,139,,24.0,Ohio St.,
3,78,CIN,Malik Jefferson,JeffMa00,OLB,21,2021,0,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,9,,,Texas,
3,79,SEA,Rasheem Green,GreeRa01,DT,21,2021,0,0,2,14,14,53,0,0,0,0,0,0,0,0,0,0,0,56,,13.5,USC,
3,80,HOU,Martinas Rankin,RankMa00,T,23,2020,0,0,0,7,3,23,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,
3,81,DAL,Michael Gallup,GallMi00,WR,22,2021,0,0,3,23,23,55,0,0,0,0,0,0,0,0,193,2902,15,,,,Colorado St.,
3,82,DET,Tracy Walker,WalkTr01,S,23,2021,0,0,2,10,10,59,0,0,0,0,0,0,0,0,0,0,0,238,3,2.0,Louisiana,
3,83,BAL,Orlando Brown Jr.,BrowOr00,T,22,2021,0,3,4,41,29,64,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
3,84,LAC,Justin Jones,JoneJu03,DT,22,2021,0,0,3,16,16,51,0,0,0,0,0,0,0,0,0,0,0,63,,4.5,North Carolina St.,
3,85,CAR,Rashaan Gaulden,GaulRa00,CB,23,2020,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,14,,,Tennessee,
3,86,BAL,Mark Andrews,AndrMa00,TE,23,2021,1,2,0,32,32,62,0,0,0,0,0,1,0,0,263,3466,29,5,,,Oklahoma,
3,87,OAK,Arden Key,KeyxAr00,DE,22,2021,0,0,1,8,6,54,0,0,0,0,0,0,0,0,0,0,0,45,,9.5,LSU,
3,88,GNB,Oren Burks,BurkOr00,ILB,23,2021,0,0,0,7,7,59,0,0,0,0,0,0,0,0,0,0,0,63,,0.5,Vanderbilt,
3,89,LAR,Joseph Noteboom,NoteJo00,T,23,2021,0,0,0,10,10,47,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,
3,90,ATL,Deadrin Senat,SenaDe00,DT,24,2020,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,17,,,South Florida,
3,91,NOR,Tre'Quan Smith,SmitTr03,WR,22,2021,0,0,3,13,13,51,0,0,0,0,0,1,3,0,112,1486,17,3,,,Central Florida,
3,92,PIT,Chukwuma Okorafor,OkorCh00,T,21,2021,0,0,2,16,16,46,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan,
3,93,JAX,Ronnie Harrison,HarrRo02,S,21,2021,0,0,3,16,10,51,0,0,0,0,0,0,0,0,0,0,0,132,5,5.0,Alabama,
3,94,TAM,Alex Cappa,CappAl00,T,23,2021,0,0,3,24,24,52,0,0,0,0,0,0,0,0,0,0,0,,,,Humboldt St.,
3,95,SFO,Tarvarius Moore,MoorTa00,S,22,2020,0,0,1,7,7,48,0,0,0,0,0,0,0,0,0,0,0,73,,,Southern Miss,
3,96,BUF,Harrison Phillips,PhilHa00,DT,22,2021,0,0,0,10,10,45,0,0,0,0,0,0,0,0,0,0,0,60,,1.5,Stanford,
3,97,ARI,Mason Cole,ColeMa02,C,22,2021,0,0,2,14,12,60,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,
3,98,HOU,Jordan Akins,AkinJo00,TE,26,2021,0,0,1,10,10,58,0,0,0,0,0,2,7,0,114,1260,3,1,,,Central Florida,
3,99,DEN,Isaac Yiadom,YiadIs00,CB,22,2021,0,0,2,10,5,61,0,0,0,0,0,0,0,0,0,0,0,87,1,0.5,Boston Col.,
3,100,KAN,Dorian O'Daniel,ODanDo00,OLB,24,2021,0,0,0,5,5,58,0,0,0,0,0,0,0,0,0,0,0,37,,1.0,Clemson,
4,101,CAR,Ian Thomas,ThomIa00,TE,22,2021,0,0,1,6,6,65,0,0,0,0,0,0,0,0,90,802,4,2,,,Indiana,
4,102,MIN,Jalyn Holmes,HolmJa01,DE,22,2021,0,0,0,6,5,33,0,0,0,0,0,0,0,0,0,0,0,28,,1.0,Ohio St.,
4,103,HOU,Keke Coutee,CoutKe00,WR,21,2021,0,0,0,7,7,25,0,0,0,0,0,5,14,1,84,946,4,,,,Texas Tech,
4,104,IND,Nyheim Hines,HineNy00,RB,21,2021,0,0,0,22,22,65,0,0,0,0,0,282,1169,9,210,1537,7,1,,,North Carolina St.,
4,105,CLE,Antonio Callaway,CallAn00,WR,21,2020,0,0,1,5,5,25,0,0,0,0,0,2,7,0,53,695,5,,,,Florida,
4,106,DEN,Josey Jewell,JeweJo00,ILB,23,2021,0,0,2,16,16,49,0,0,0,0,0,0,0,0,0,0,0,133,,3.5,Iowa,
4,107,NYJ,Chris Herndon,HernCh00,TE,22,2021,0,0,2,6,6,49,0,0,0,0,0,0,0,0,75,836,8,,,,Miami (FL),
4,108,NYG,Kyle Lauletta,LaulKy00,QB,23,2018,0,0,0,0,0,2,0,5,0,0,1,1,-2,0,0,0,0,,,,Richmond,
4,109,WAS,Troy Apke,ApkeTr00,S,23,2021,0,0,1,6,6,50,0,0,0,0,0,0,0,0,0,0,0,49,1,,Penn St.,
4,110,OAK,Nick Nelson,NelsNi00,CB,21,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,Wisconsin,
4,111,LAR,Brian Allen,AlleBr02,C,22,2021,0,0,2,14,14,38,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.,
4,112,CIN,Mark Walton,WaltMa00,RB,21,2019,0,0,0,3,1,21,0,0,0,0,0,67,235,0,20,130,0,4,,,Miami (FL),
4,113,DEN,DaeSean Hamilton,HamiDa01,WR,23,2020,0,0,0,6,6,46,0,0,0,0,0,0,0,0,81,833,5,,,,Penn St.,
4,114,DET,Da'Shawn Hand,HandDa00,DE,22,2021,0,0,1,7,7,30,0,0,0,0,0,0,0,0,0,0,0,39,,3.0,Alabama,
4,115,CHI,Joel Iyiegbuniwe,IyieJo00,LB,22,2021,0,0,0,4,4,58,0,0,0,0,0,0,0,0,0,0,0,25,,,Western Kentucky,
4,116,DAL,Dorance Armstrong Jr.,ArmsDo00,DE,21,2021,0,0,0,9,9,59,0,0,0,0,0,0,0,0,0,0,0,64,,7.5,Kansas,
4,117,TAM,Jordan Whitehead,WhitJo03,S,21,2021,0,0,4,20,20,59,0,0,0,0,0,0,0,0,0,0,0,222,5,2.0,Pittsburgh,
4,118,BAL,Anthony Averett,AverAn00,CB,23,2021,0,0,1,10,10,44,0,0,0,0,0,0,0,0,0,0,0,87,3,,Alabama,
4,119,LAC,Kyzir White,WhitKy00,S,22,2021,0,0,2,18,18,47,0,0,0,0,0,0,0,0,0,0,0,177,4,1.5,West Virginia,
4,120,SEA,Will Dissly,DissWi00,TE,22,2021,0,0,2,7,7,41,0,0,0,0,0,1,7,0,76,900,9,2,,,Washington,
4,121,BUF,Taron Johnson,JohnTa01,CB,22,2021,0,0,3,14,14,55,0,0,0,0,0,0,0,0,0,0,0,196,3,6.0,Weber St.,
4,122,BAL,Kenny Young,YounKe03,LB,23,2021,0,0,1,12,5,59,0,0,0,0,0,0,0,0,0,0,0,127,1,5.5,UCLA,
4,123,MIA,Durham Smythe,SmytDu00,TE,23,2021,0,0,3,5,5,63,0,0,0,0,0,2,3,0,73,680,2,7,,,Notre Dame,
4,124,KAN,Armani Watts,WattAr00,S,22,2021,0,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,0,42,,2.0,Texas A&M,
4,125,PHI,Avonte Maddox,MaddAv00,CB,22,2021,0,0,1,11,11,51,0,0,0,0,0,0,0,0,0,0,0,155,3,2.0,Pittsburgh,
4,126,ATL,Ito Smith,SmitIt00,RB,22,2021,0,0,0,6,6,36,0,0,0,0,0,176,693,7,55,314,0,,,,Southern Miss,
4,127,NOR,Rick Leonard,LeonRi00,T,21,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,
4,128,SFO,Kentavius Street,StreKe00,DT,22,2021,0,0,0,4,4,35,0,0,0,0,0,0,0,0,0,0,0,24,,3.0,North Carolina St.,
4,129,JAX,Will Richardson,RichWi01,T,22,2021,0,0,0,4,4,44,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,
4,130,PHI,Josh Sweat,SweaJo00,DE,21,2021,0,1,1,14,14,55,0,0,0,0,0,0,0,0,0,0,0,60,,17.5,Florida St.,
4,131,MIA,Kalen Ballage,BallKa00,RB,22,2021,0,0,1,6,3,52,0,0,0,0,0,213,665,7,54,293,0,4,,,Arizona St.,
4,132,BAL,Jaleel Scott,ScotJa02,WR,23,2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,22,0,,,,New Mexico St.,
4,133,GNB,J'Mon Moore,MoorJM00,WR,23,2018,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,15,0,2,,,Missouri,
4,134,ARI,Chase Edmonds,EdmoCh00,RB,22,2021,0,0,1,17,17,57,0,0,0,0,0,333,1551,9,128,921,5,12,,,Fordham,
4,135,LAR,John Franklin-Myers,FranJo02,DE,21,2021,0,0,1,11,2,47,0,0,0,0,0,0,0,0,0,0,0,31,1,11.0,S.F. Austin,
4,136,CAR,Marquis Haynes,HaynMa01,OLB,24,2021,0,0,0,4,4,47,0,0,0,0,0,0,0,0,0,0,0,30,,8.0,Mississippi,
4,137,DAL,Dalton Schultz,SchuDa00,TE,22,2021,0,0,2,13,13,60,0,0,0,0,0,0,0,0,154,1545,12,2,,,Stanford,
5,138,GNB,Cole Madison,MadiCo01,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.,
5,139,NYG,R.J. McIntosh,McInR.00,DT,22,2019,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,10,,2.0,Miami (FL),
5,140,OAK,Maurice Hurst Jr.,HursMa00,DT,23,2021,0,0,1,9,9,42,0,0,0,0,0,0,0,0,0,0,0,53,1,8.0,Michigan,
5,141,SEA,Shaquem Griffin,GrifSh01,OLB,23,2020,0,0,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,17,,1.0,Central Florida,
5,142,SFO,D.J. Reed,ReedD.00,CB,21,2021,0,0,2,12,2,55,0,0,0,0,0,0,0,0,0,0,0,149,4,1.0,Kansas St.,
5,143,NWE,Ja'Whaun Bentley,BentJa00,ILB,22,2021,0,0,2,20,20,48,0,0,0,0,0,0,0,0,0,0,0,156,1,2.5,Purdue,
5,144,TAM,Justin Watson,WatsJu01,WR,22,2021,0,0,0,2,2,40,0,0,0,0,0,0,0,0,23,258,2,15,,1.0,Pennsylvania,
5,145,CHI,Bilal Nichols,NichBi00,DT,21,2021,0,0,3,23,23,60,0,0,0,0,0,0,0,0,0,0,0,77,1,11.0,Delaware,
5,146,SEA,Tre Flowers,FlowTr01,S,23,2021,0,0,2,14,15,58,0,0,0,0,0,0,0,0,0,0,0,186,3,2.0,Oklahoma St.,
5,147,LAR,Micah Kiser,KiseMi00,ILB,23,2021,0,0,0,6,6,36,0,0,0,0,0,0,0,0,0,0,0,55,,,Virginia,
5,148,PIT,Marcus Allen,AlleMa03,S,22,2021,0,0,0,5,5,33,0,0,0,0,0,0,0,0,0,0,0,26,,,Penn St.,
5,149,SEA,Michael Dickson,DickMi00,P,22,2021,1,1,0,11,11,65,0,0,0,0,0,1,9,0,0,0,0,1,,,Texas,
5,150,CLE,Genard Avery,AverGe00,LB,23,2021,0,0,2,11,4,53,0,0,0,0,0,0,0,0,0,0,0,60,,7.5,Memphis,
5,151,CIN,Davontae Harris,HarrDa05,CB,23,2021,0,0,0,5,0,36,0,0,0,0,0,0,0,0,0,0,0,50,,,Illinois St.,
5,152,TEN,Dane Cruikshank,CruiDa00,CB,23,2021,0,0,0,4,4,44,0,0,0,0,0,0,0,0,1,66,1,46,1,,Arizona,
5,153,DET,Tyrell Crosby,CrosTy00,T,23,2020,0,0,1,11,11,38,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,
5,154,BUF,Siran Neal,NealSi00,CB,24,2021,0,0,0,4,4,64,0,0,0,0,0,0,0,0,1,13,0,63,,1.0,Jacksonville St.,
5,155,LAC,Scott Quessenberry,QuesSc00,C,23,2021,0,0,1,9,9,63,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,
5,156,DEN,Troy Fumagalli,FumaTr00,TE,23,2020,0,0,0,1,1,19,0,0,0,0,0,0,0,0,14,118,2,1,,,Wisconsin,
5,157,MIN,Tyler Conklin,ConkTy00,TE,23,2021,0,0,1,9,9,64,0,0,0,0,0,0,0,0,93,922,4,3,,,Central Michigan,
5,158,CIN,Andrew Brown,BrowAn05,DE,22,2021,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,12,,1.0,Virginia,
5,159,IND,Daurice Fountain,FounDa00,WR,22,2021,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,23,0,1,,,Northern Iowa,
5,160,LAR,Ogbonnia Okoronkwo,OkorOg00,DE,23,2021,0,0,0,3,3,33,0,0,0,0,0,0,0,0,0,0,0,20,,4.5,Oklahoma,
5,161,CAR,Jermaine Carter Jr.,CartJe00,LB,23,2021,0,0,2,14,14,65,0,0,0,0,0,0,0,0,0,0,0,88,,0.5,Maryland,
5,162,BAL,Jordan Lasley,LaslJo00,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,
5,163,WAS,Tim Settle,SettTi00,DT,21,2021,0,0,0,5,5,63,0,0,0,0,0,0,0,0,0,0,0,34,,7.0,Virginia Tech,
5,164,NOR,Natrell Jamerson,JameNa00,S,22,2020,0,0,0,1,,21,0,0,0,0,0,0,0,0,0,0,0,11,,,Wisconsin,
5,165,PIT,Jaylen Samuels,SamuJa00,TE,22,2021,0,0,0,7,7,45,4,5,35,0,1,136,468,1,85,564,4,1,,,North Carolina St.,
5,166,BUF,Wyatt Teller,TellWy00,G,23,2021,0,1,3,23,2,51,0,0,0,0,0,0,0,0,1,-5,0,,,,Virginia Tech,
5,167,MIN,Daniel Carlson,CarlDa00,K,23,2021,0,0,0,12,-1,61,0,0,0,0,0,0,0,0,0,0,0,2,,,Auburn,
5,168,SEA,Jamarco Jones,JoneJa08,T,22,2021,0,0,0,7,7,36,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,
5,169,IND,Jordan Wilkins,WilkJo01,RB,24,2021,0,0,0,8,8,50,0,0,0,0,0,195,951,4,35,233,0,4,,,Mississippi,
5,170,CIN,Darius Phillips,PhilDa02,CB,23,2021,0,0,1,7,7,47,0,0,0,0,0,0,0,0,0,0,0,59,5,,Western Michigan,
5,171,DAL,Mike White,WhitMi01,QB,23,2021,0,0,0,2,,4,88,132,953,5,8,5,-1,0,0,0,0,,,,Western Kentucky,
5,172,GNB,JK Scott,ScotJK00,P,22,2021,0,0,0,6,6,49,0,1,0,0,0,0,0,0,0,0,0,2,,,Alabama,
5,173,OAK,Johnny Townsend,TownJo01,P,23,2021,0,0,0,2,2,21,0,0,0,0,0,1,42,0,0,0,0,1,,,Florida,
5,174,GNB,Marquez Valdes-Scantling,ValdMa00,WR,23,2021,0,0,3,19,19,59,0,0,0,0,0,8,51,0,123,2153,13,2,,,South Florida,
6,175,CLE,Damion Ratley,RatlDa00,WR,23,2020,0,0,0,4,3,31,0,0,0,0,0,0,0,0,29,407,1,1,,,Texas A&M,
6,176,LAR,John Kelly,KellJo00,RB,21,2021,0,0,0,1,1,12,0,0,0,0,0,32,96,0,2,27,0,,,,Tennessee,
6,177,HOU,Duke Ejiofor,EjioDu00,DE,23,2018,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,1.0,Wake Forest,
