Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
6,205,TEN,Racey McMath,McMaRa00,WR,22,2021,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,8,0,1,,,LSU,
6,206,NOR,Landon Young,YounLa00,T,24,2021,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Kentucky,
6,207,NYJ,Jonathan Marshall,MarsJo00,DL,23,2021,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,Arkansas,
6,208,SEA,Stone Forsythe,ForsSt00,OL,23,2021,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
6,209,JAX,Jalen Camp,CampJa03,WR,23,2021,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,
6,210,ARI,Victor Dimukeje,DimuVi00,DE,21,2021,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Duke,
6,211,CLE,Demetric Felton,FeltDe00,RB,23,2021,0,0,0,2,2,16,0,0,0,0,0,7,24,0,18,181,2,2,,,UCLA,
6,212,BUF,Damar Hamlin,HamlDa00,DB,23,2021,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,2,,,Pittsburgh,
6,213,BUF,Rachad Wildgoose,WildRa00,CB,21,2021,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Wisconsin,
6,214,GNB,Cole Van Lanen,VanxCo00,OL,23,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,
6,215,TEN,Brady Breeze,BreeBr00,S,23,2021,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,,,Oregon,
6,216,PIT,Quincy Roche,RochQu00,DL,23,2021,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,23,,2.5,Miami (FL),
6,217,CHI,Khalil Herbert,HerbKh00,RB,23,2021,0,0,0,3,3,17,0,0,0,0,0,103,433,2,14,96,0,1,,,Virginia Tech,
6,218,IND,Sam Ehlinger,EhliSa00,QB,22,2021,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,,,,Texas,
6,219,DEN,Seth Williams,WillSe00,WR,21,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,34,0,,,,Auburn,
6,220,GNB,Isaiah McDuffie,McDuIs00,LB,22,2021,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,
6,221,CHI,Dazz Newsome,NewsDa00,WR,22,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,23,0,1,,,North Carolina,
6,222,CAR,Thomas Fletcher,FletTh00,LS,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
6,223,ARI,Tay Gowan,GowaTa00,DB,23,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Central Florida,
6,224,PHI,JaCoby Stevens,StevJa00,S,23,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,LSU,
6,225,WAS,Camaron Cheeseman,CheeCa00,LS,23,2021,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,
6,226,KAN,Trey Smith,SmitTr05,OL,22,2021,0,0,1,10,10,17,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,
6,227,DAL,Israel Mukuamu,MukuIs00,DB,21,2021,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,
6,228,CHI,Thomas Graham,GrahTh00,CB,22,2021,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,,,Oregon,
7,229,IND,Mike Strachan,StraMi03,WR,24,2021,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,26,0,,,,Charleston (WV),
7,230,LVR,Jimmy Morrissey,MorrJi00,OL,23,2021,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,
7,231,MIA,Larnel Coleman,ColeLa03,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Massachusetts,
7,232,CAR,Phil Hoskins,HoskPh00,DT,24,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,Kentucky,
7,233,LAR,Jake Funk,FunkJa00,RB,23,2021,0,0,0,0,0,10,0,0,0,0,0,2,5,0,0,0,0,1,,,Maryland,
7,234,PHI,Patrick Johnson,JohnPa02,DE,23,2021,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,11,,,Tulane,
7,235,CIN,Wyatt Hubert,HubeWy00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,
7,236,BUF,Jack Anderson,AndeJa01,OL,22,2021,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Texas Tech,
7,237,DEN,Kary Vincent Jr.,VincKa00,CB,22,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,2,,,LSU,
7,238,DAL,Matt Farniok,FarnMa00,G,23,2021,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,
7,239,DEN,Jonathon Cooper,CoopJo02,DE,23,2021,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,22,,2.5,Ohio St.,
7,240,WAS,William Bradley-King,BradWi00,OLB,23,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,0.5,Baylor,
7,241,LAC,Mark Webb,WebbMa01,DB,22,2021,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,Georgia,
7,242,NWE,Tre Nixon,NixoTr01,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Florida,
7,243,ARI,James Wiggins,WiggJa00,S,24,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,
7,244,MIA,Gerrid Doaks,DoakGe00,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati,
7,245,PIT,Tre Norwood,NorwTr00,DB,22,2021,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,32,1,,Oklahoma,
7,246,WAS,Shaka Toney,ToneSh00,DE,23,2021,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,,1.5,Penn St.,
7,247,ARI,Michal Menet,MeneMi00,OL,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,
7,248,IND,Will Fries,FrieWi00,OL,23,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
7,249,LAR,Ben Skowronek,SkowBe00,WR,24,2021,0,0,0,1,1,14,0,0,0,0,0,0,0,0,11,133,0,6,,,Notre Dame,
7,250,CHI,Khyiris Tonga,TongKh00,DL,25,2021,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,10,,,BYU,
7,251,TAM,Chris Wilcox,WilcCh00,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,BYU,
7,252,LAR,Chris Garrett,GarrCh00,DE,23,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Concordia-St.Paul (MN),
7,253,DEN,Marquiss Spencer,SpenMa00,DE,24,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,
7,254,PIT,Pressley Harvin III,HarvPr00,P,22,2021,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,,,Georgia Tech,
7,255,NOR,Kawaan Baker,BakeKa00,WR,23,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,South Alabama,
7,256,GNB,Kylin Hill,HillKy00,RB,23,2021,0,0,0,0,0,8,0,0,0,0,0,10,24,0,1,5,0,1,,,Mississippi St.,
7,257,DET,Jermar Jefferson,JeffJe00,RB,21,2021,0,0,0,1,1,7,0,0,0,0,0,15,74,2,4,23,0,,,,Oregon St.,
7,258,WAS,Dax Milne,MilnDa00,WR,22,2021,0,0,0,1,1,13,0,0,0,0,0,1,1,0,9,83,0,,,,BYU,
7,259,TAM,Grant Stuard,StuaGr00,LB,22,2021,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,8,,,Houston,
