Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
1,22,PIT,Bud Dupree,DuprAl00,OLB,22,2021,0,0,4,33,31,92,0,0,0,0,0,0,0,0,0,0,0,182,1,42.5,Kentucky,
1,23,DEN,Shane Ray,RayxSh00,DE,22,2018,0,0,1,12,12,49,0,0,0,0,0,0,0,0,0,0,0,64,,14.0,Missouri,
1,24,ARI,D.J. Humphries,HumpD.00,T,21,2021,0,1,6,37,37,75,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
1,25,CAR,Shaq Thompson,ThomSh01,OLB,21,2021,0,0,7,34,34,100,0,0,0,0,0,0,0,0,0,0,0,367,3,11.5,Washington,
1,26,BAL,Breshad Perriman,PerrBr02,WR,21,2021,0,0,1,15,4,69,0,0,0,0,0,9,23,0,136,2233,15,,,,Central Florida,
1,27,DAL,Byron Jones,JoneBy00,CB,22,2021,0,1,7,38,29,109,0,0,0,0,0,0,0,0,0,0,0,345,4,,Connecticut,
1,28,DET,Laken Tomlinson,TomlLa01,G,23,2021,0,1,7,44,11,112,0,0,0,0,0,0,0,0,0,0,0,,,,Duke,
1,29,IND,Phillip Dorsett,DorsPh00,WR,22,2021,0,0,0,14,7,77,0,0,0,0,0,14,84,0,131,1744,11,,,,Miami (FL),
1,30,GNB,Damarious Randall,RandDa00,S,23,2020,0,0,5,21,11,75,0,0,0,0,0,0,0,0,0,0,0,244,14,2.5,Arizona St.,
1,31,NOR,Stephone Anthony,AnthSt00,ILB,23,2019,0,0,1,10,9,62,0,0,0,0,0,0,0,0,0,0,0,97,1,1.0,Clemson,
1,32,NWE,Malcom Brown,BrowMa01,DT,21,2021,0,0,6,43,27,106,0,0,0,0,0,0,0,0,0,0,0,160,,13.5,Texas,
2,33,NYG,Landon Collins,CollLa00,S,21,2021,1,3,6,41,31,94,0,0,0,0,0,0,0,0,0,0,0,482,11,10.0,Alabama,
2,34,TAM,Donovan Smith,SmitDo02,T,22,2021,0,0,7,49,49,111,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
2,35,OAK,Mario Edwards,EdwaMa01,DT,21,2021,0,0,1,14,11,86,0,0,0,0,0,0,0,0,0,0,0,84,,16.5,Florida St.,
2,36,JAX,T.J. Yeldon,YeldT.00,RB,21,2020,0,0,2,20,19,60,0,0,0,0,0,492,2005,6,185,1448,7,,,,Alabama,
2,37,NYJ,Devin Smith,SmitDe04,WR,23,2021,0,0,0,2,1,22,0,0,0,0,0,0,0,0,15,248,2,3,,,Ohio St.,
2,38,WAS,Preston Smith,SmitPr00,DE,22,2021,0,0,6,43,23,112,0,0,0,0,0,0,0,0,0,0,0,197,5,49.5,Mississippi St.,
2,39,CHI,Eddie Goldman,GoldEd00,DT,21,2021,0,0,4,32,32,81,0,0,0,0,0,0,0,0,0,0,0,116,,13.0,Florida St.,
2,40,TEN,Dorial Green-Beckham,GreeDo00,WR,22,2016,0,0,0,7,4,31,0,0,0,0,0,0,0,0,68,941,6,,,,Oklahoma,
2,41,CAR,Devin Funchess,FuncDe00,TE,21,2019,0,0,2,20,20,62,0,0,0,0,0,0,0,0,164,2265,21,,,,Michigan,
2,42,ATL,Jalen Collins,CollJa02,CB,22,2016,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,45,2,,LSU,
2,43,HOU,Benardrick McKinney,McKiBe00,ILB,22,2021,0,1,5,44,42,91,0,0,0,0,0,0,0,0,0,0,0,331,1,11.5,Mississippi St.,
2,44,NOR,Hau'oli Kikaha,KikaHa00,OLB,23,2017,0,0,1,5,5,27,0,0,0,0,0,0,0,0,0,0,0,39,,8.0,Washington,
2,45,MIN,Eric Kendricks,KendEr00,ILB,23,2021,1,1,7,51,51,100,0,0,0,0,0,0,0,0,0,0,0,492,9,14.0,UCLA,
2,46,SFO,Jaquiski Tartt,TartJa00,S,23,2021,0,0,4,21,21,80,0,0,0,0,0,0,0,0,0,0,0,265,4,4.0,Samford,
2,47,PHI,Eric Rowe,RoweEr00,CB,22,2021,0,0,2,19,2,86,0,0,0,0,0,0,0,0,0,0,0,230,5,,Utah,
2,48,SDG,Denzel Perryman,PerrDe00,ILB,22,2021,0,1,5,33,24,84,0,0,0,0,0,0,0,0,0,0,0,352,3,5.0,Miami (FL),
2,49,KAN,Mitch Morse,MorsMi00,G,23,2021,0,0,6,41,22,96,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,
2,50,BUF,Ronald Darby,DarbRo00,CB,21,2021,0,0,7,29,9,84,0,0,0,0,0,0,0,0,0,0,0,309,8,,Florida St.,
2,51,CLE,Nate Orchard,OrchNa00,DE,22,2021,0,0,1,8,7,48,0,0,0,0,0,0,0,0,0,0,0,51,1,6.0,Utah,
2,52,MIA,Jordan Phillips,PhilJo01,NT,22,2021,0,0,4,26,10,94,0,0,0,0,0,0,0,0,0,0,0,101,1,20.0,Oklahoma,
2,53,CIN,Jake Fisher,FishJa00,T,22,2018,0,0,0,9,9,48,0,0,0,0,0,0,0,0,2,43,0,,,,Oregon,
2,54,DET,Ameer Abdullah,AbduAm00,RB,22,2021,0,0,2,13,11,91,0,0,0,0,0,409,1574,6,119,865,7,9,,,Nebraska,
2,55,BAL,Maxx Williams,WillMa04,TE,21,2021,0,0,2,8,4,72,0,0,0,0,0,5,14,0,102,994,6,7,,,Minnesota,
2,56,PIT,Senquez Golson,GolsSe00,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,
2,57,STL,Rob Havenstein,HaveRo00,T,23,2021,0,0,7,44,44,99,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,
2,58,ARI,Markus Golden,GoldMa00,DE,24,2021,0,0,3,28,20,94,0,0,0,0,0,0,0,0,0,0,0,184,1,44.5,Missouri,
2,59,DEN,Ty Sambrailo,SambTy00,T,23,2021,0,0,0,14,4,71,0,0,0,0,0,0,0,0,1,35,1,,,,Colorado St.,
2,60,DAL,Randy Gregory,GregRa00,OLB,22,2021,0,0,1,11,11,50,0,0,0,0,0,0,0,0,0,0,0,64,1,16.5,Nebraska,
2,61,TAM,Ali Marpet,MarpAl00,C,22,2021,0,1,7,43,43,101,0,0,0,0,0,0,0,0,0,0,0,1,,,Hobart,
2,62,GNB,Quinten Rollins,RollQu00,CB,23,2017,0,0,0,7,7,33,0,0,0,0,0,0,0,0,0,0,0,76,3,1.0,Miami (OH),
2,63,SEA,Frank Clark,ClarFr01,DE,22,2021,0,3,5,45,20,105,0,0,0,0,0,0,0,0,0,0,0,155,2,53.5,Michigan,
2,64,NWE,Jordan Richards,RichJo00,S,22,2021,0,0,1,10,5,86,0,0,0,0,0,0,0,0,0,0,0,77,,,Stanford,
3,65,IND,D'Joun Smith,SmitDJ00,CB,22,2016,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida Atlantic,
3,66,TEN,Jeremiah Poutasi,PoutJe00,G,21,2016,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,
3,67,JAX,A.J. Cann,CannA.00,G,23,2021,0,0,6,35,35,95,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,
3,68,OAK,Clive Walford,WalfCl00,TE,23,2019,0,0,1,7,7,52,0,0,0,0,0,0,4,0,74,825,6,,,,Miami (FL),
3,69,SEA,Tyler Lockett,LockTy00,WR,22,2021,1,1,7,53,53,111,0,0,0,0,0,40,265,1,449,6067,45,1,,,Kansas St.,
3,70,HOU,Jaelen Strong,StroJa01,WR,21,2017,0,0,0,2,2,20,0,0,0,0,0,0,0,0,31,330,4,,,,Arizona St.,
3,71,CHI,Hroniss Grasu,GrasHr00,C,24,2020,0,0,1,8,6,27,0,0,0,0,0,0,0,0,0,2,0,,,,Oregon,
3,72,STL,Jamon Brown,BrowJa04,T,22,2020,0,0,3,21,13,62,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,
3,73,ATL,Tevin Coleman,ColeTe01,RB,22,2021,0,0,2,33,25,89,0,0,0,0,0,777,3293,24,128,1273,12,2,,,Indiana,
3,74,NYG,Owamagbe Odighizuwa,OdigOw00,DE,23,2016,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,4,,,UCLA,
3,75,NOR,Garrett Grayson,GrayGa00,QB,24,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado St.,
3,76,KAN,Chris Conley,ConlCh00,WR,22,2021,0,0,3,21,11,100,0,0,0,0,0,1,3,0,213,2807,15,4,,,Georgia,
3,77,CLE,Duke Johnson,JohnDu00,RB,21,2021,0,0,0,28,18,96,0,1,0,0,0,530,2261,11,311,2870,12,2,,,Miami (FL),
3,78,NOR,P.J. Williams,WillP.00,CB,22,2021,0,0,2,17,17,78,0,0,0,0,0,0,0,0,0,0,0,184,8,4.0,Florida St.,
3,79,SFO,Eli Harold,HaroEl00,OLB,21,2018,0,0,2,11,11,61,0,0,0,0,0,0,0,0,0,0,0,65,,9.0,Virginia,
3,80,DET,Alex Carter,CartAl01,CB,20,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford,
3,81,BUF,John Miller,MillJo04,G,22,2021,0,0,5,31,19,84,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,
3,82,NYJ,Lorenzo Mauldin,MaulLo00,OLB,22,2016,0,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,20,1,6.5,Louisville,
3,83,SDG,Craig Mager,MageCr00,CB,23,2018,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,29,1,,Texas St.,
3,84,PHI,Jordan Hicks,HickJo00,OLB,23,2021,0,0,6,40,20,92,0,0,0,0,0,0,0,0,0,0,0,427,11,10.5,Texas,
3,85,CIN,Tyler Kroft,KrofTy00,TE,22,2021,0,0,2,8,6,81,0,0,0,0,0,0,0,0,101,1024,13,12,,,Rutgers,
3,86,ARI,David Johnson,JohnDa08,RB,23,2021,1,1,3,42,33,87,0,0,0,0,0,995,4047,39,273,2758,18,3,,,Northern Iowa,
3,87,PIT,Sammie Coates,CoatSa00,WR,22,2018,0,0,0,4,4,44,0,0,0,0,0,4,14,0,29,528,2,8,,,Auburn,
3,88,MIN,Danielle Hunter,HuntDa01,DE,20,2021,0,2,3,45,45,85,0,0,0,0,0,0,0,0,0,0,0,216,,60.5,LSU,
3,89,STL,Sean Mannion,MannSe00,QB,23,2021,0,0,0,2,1,14,67,110,573,1,3,25,-3,0,0,0,0,,,,Oregon St.,
3,90,BAL,Carl Davis,DaviCa01,DT,23,2021,0,0,1,11,7,56,0,0,0,0,0,0,0,0,0,0,0,32,,1.5,Iowa,
3,91,DAL,Chaz Green,GreeCh02,T,23,2021,0,0,0,7,4,39,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
3,92,DEN,Jeff Heuerman,HeueJe00,TE,22,2019,0,0,3,5,5,51,0,0,0,0,0,0,0,0,63,678,5,,,,Ohio St.,
3,93,IND,Henry Anderson,AndeHe00,DE,24,2021,0,0,4,20,8,78,0,0,0,0,0,0,0,0,0,0,0,101,,11.5,Stanford,
3,94,GNB,Ty Montgomery,MontTy01,WR,22,2021,0,0,1,17,13,78,0,0,0,0,0,258,1180,7,139,1104,3,9,,,Stanford,
3,95,WAS,Matt Jones,JoneMa04,RB,22,2017,0,0,0,9,9,25,0,0,0,0,0,248,964,6,27,377,1,,,,Florida,
3,96,CLE,Xavier Cooper,CoopXa00,DT,23,2017,0,0,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,29,,3.0,Washington St.,
3,97,NWE,Geneo Grissom,GrisGe00,DE,23,2018,0,0,0,3,3,37,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,Oklahoma,
3,98,KAN,Steven Nelson,NelsSt01,CB,22,2021,0,0,5,27,12,98,0,0,0,0,0,0,0,0,0,0,0,287,8,,Oregon St.,
3,99,CIN,Paul Dawson,DawsPa00,ILB,22,2017,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,10,,,TCU,
4,100,TEN,Angelo Blackson,BlacAn00,DT,22,2021,0,0,1,20,2,102,0,0,0,0,0,0,0,0,0,0,0,88,1,8.5,Auburn,
4,101,NWE,Trey Flowers,FlowTr00,DE,22,2021,0,0,4,34,24,75,0,0,0,0,0,0,0,0,0,0,0,160,,31.5,Arkansas,
4,102,CAR,Daryl Williams,WillDa06,G,23,2021,0,0,5,39,22,89,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,
4,103,NYJ,Bryce Petty,PettBr01,QB,24,2017,0,0,0,4,4,10,130,245,1353,4,10,12,74,0,0,0,0,,,,Baylor,
4,104,JAX,James Sample,SampJa00,S,23,2015,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,,,Louisville,
4,105,WAS,Jamison Crowder,CrowJa00,WR,22,2021,0,0,4,31,20,96,1,2,43,1,0,17,82,0,409,4607,28,2,,,Duke,
4,106,CHI,Jeremy Langford,LangJe00,RB,23,2018,0,0,0,7,7,29,0,0,0,0,0,219,762,10,41,421,1,2,,,Michigan St.,
4,107,ATL,Justin Hardy,HardJu00,WR,23,2019,0,0,0,8,8,73,0,0,0,0,0,0,0,0,95,946,9,5,,,East Carolina,
4,108,TEN,Jalston Fowler,FowlJa00,FB,25,2017,0,0,1,0,0,42,0,0,0,0,0,10,20,2,6,58,1,6,,,Alabama,
4,109,IND,Clayton Geathers,GeatCl00,S,23,2019,0,0,3,13,13,56,0,0,0,0,0,0,0,0,0,0,0,183,1,,Central Florida,
4,110,MIN,T.J. Clemmings,ClemT.00,T,23,2018,0,0,2,15,13,41,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,
4,111,NWE,Tre' Jackson,JackTr00,G,22,2015,0,0,1,6,6,13,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,
4,112,WAS,Arie Kouandjio,KouaAr00,G,23,2017,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,
4,113,DET,Gabe Wright,WrigGa00,DT,23,2018,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,9,,,Auburn,
4,114,MIA,Jamil Douglas,DougJa00,G,23,2021,0,0,0,7,3,50,0,0,0,0,0,0,0,0,0,0,0,1,,,Arizona St.,
4,115,CLE,Ibraheim Campbell,CampIb00,S,23,2021,0,0,1,6,5,60,0,0,0,0,0,0,0,0,0,0,0,85,,,Northwestern,
4,116,ARI,Rodney Gunter,GuntRo00,DT,23,2019,0,0,3,18,18,77,0,0,0,0,0,0,0,0,0,0,0,86,,11.0,Delaware St.,
4,117,SFO,Blake Bell,BellBl00,TE,24,2021,0,0,1,5,2,97,0,0,0,0,0,5,12,0,58,621,0,7,,,Oklahoma,
4,118,KAN,Ramik Wilson,WilsRa00,ILB,23,2019,0,0,1,14,12,46,0,0,0,0,0,0,0,0,0,0,0,114,1,,Georgia,
4,119,STL,Andrew Donnal,DonnAn00,T,23,2019,0,0,0,4,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,
4,120,CIN,Josh Shaw,ShawJo00,CB,23,2018,0,0,0,7,7,55,0,0,0,0,0,0,0,0,0,0,0,95,1,,USC,
4,121,PIT,Doran Grant,GranDo00,CB,22,2015,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,
4,122,BAL,Za'Darius Smith,SmitZa00,DE,22,2021,0,2,2,37,12,91,0,0,0,0,0,0,0,0,0,0,0,148,,44.5,Kentucky,
4,123,CLE,Vince Mayle,MaylVi00,WR,24,2017,0,0,0,0,,23,0,0,0,0,0,2,2,1,0,0,0,9,,,Washington St.,
4,124,TAM,Kwon Alexander,AlexKw00,OLB,21,2021,0,1,5,36,22,78,0,0,0,0,0,0,0,0,0,0,0,371,8,12.0,LSU,
4,125,BAL,Javorius Allen,AlleJa01,RB,24,2019,0,0,0,14,14,64,0,0,0,0,0,350,1285,9,130,823,6,11,,,USC,
4,126,SFO,Mike Davis,DaviMi01,RB,22,2021,0,0,2,20,1,79,0,0,0,0,0,550,2034,14,169,1062,4,3,,,South Carolina,
4,127,DAL,Damien Wilson,WilsDa02,ILB,22,2021,0,0,5,29,10,110,0,0,0,0,0,0,0,0,0,0,0,243,1,7.0,Minnesota,
4,128,OAK,Jon Feliciano,FeliJo00,G,23,2021,0,0,1,18,5,82,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),
4,129,GNB,Jake Ryan,RyanJa00,OLB,23,2019,0,0,2,14,14,45,0,0,0,0,0,0,0,0,0,0,0,144,,1.0,Michigan,
4,130,SEA,Terry Poole,PoolTe00,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,
4,131,NWE,Shaq Mason,MasoSh01,C,22,2021,0,0,7,43,43,103,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,
4,132,SFO,DeAndre Smelter,SmelDe00,WR,23,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,23,0,,,,Georgia Tech,
4,133,DEN,Max Garcia,GarcMa00,C,23,2021,0,0,3,23,16,93,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,
4,134,SEA,Mark Glowinski,GlowMa00,G,23,2021,0,0,5,33,9,95,0,0,0,0,0,0,0,0,0,0,0,1,,,West Virginia,
4,135,CIN,Marcus Hardison,HardMa00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,
4,136,BAL,Tray Walker,WalkTr00,CB,23,2015,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,Texas Southern,
5,137,ATL,Grady Jarrett,JarrGr00,NT,22,2021,0,2,6,44,44,110,0,0,0,0,0,0,0,0,0,0,0,198,,26.5,Clemson,
5,138,TEN,David Cobb,CobbDa00,RB,22,2015,0,0,0,1,1,7,0,0,0,0,0,52,146,1,1,-2,0,,,,Minnesota,
5,139,JAX,Rashad Greene,GreeRa00,WR,22,2018,0,0,0,2,2,25,0,0,0,0,0,0,0,0,30,185,2,,,,Florida St.,
5,140,OAK,Ben Heeney,HeenBe00,ILB,23,2017,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,44,,2.5,Kansas,
5,141,WAS,Martrell Spaight,SpaiMa00,OLB,22,2018,0,0,0,6,6,37,0,0,0,0,0,0,0,0,0,0,0,68,1,,Arkansas,
5,142,CHI,Adrian Amos,AmosAd00,S,22,2021,0,0,7,33,19,109,0,0,0,0,0,0,0,0,0,0,0,443,9,5.0,Penn St.,
5,143,MIN,MyCole Pruitt,PruiMy00,TE,23,2021,0,0,1,5,1,79,0,0,0,0,0,0,0,0,46,488,7,4,,,Southern Illinois,
5,144,NYG,Mykkele Thompson,ThomMy00,S,22,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,
5,145,MIA,Bobby McCain,McCaBo01,CB,22,2021,0,0,5,24,18,104,0,0,0,0,0,0,0,0,0,0,0,247,11,4.0,Memphis,
5,146,MIN,Stefon Diggs,DiggSt00,WR,21,2021,1,2,7,63,37,103,0,1,0,0,0,30,160,0,595,7383,48,2,,,Maryland,
5,147,GNB,Brett Hundley,HundBr00,QB,22,2019,0,0,1,5,5,18,199,337,1902,9,13,46,309,2,1,10,0,,,,UCLA,
5,148,NOR,Davis Tull,TullDa00,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Chattanooga,
5,149,MIA,Jay Ajayi,AjayJa00,RB,22,2019,0,1,2,19,14,45,0,0,0,0,0,572,2546,13,63,419,1,,,,Boise St.,
5,150,MIA,Cedric Thompson,ThomCe00,S,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,
5,151,IND,David Parry,ParrDa00,NT,23,2018,0,0,2,13,13,36,0,0,0,0,0,0,0,0,0,0,0,52,,5.0,Stanford,
5,152,NYJ,Jarvis Harrison,HarrJa02,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M,
5,153,SDG,Kyle Emanuel,EmanKy00,OLB,24,2020,0,0,2,16,16,71,0,0,0,0,0,0,0,0,0,0,0,95,2,4.0,North Dakota St.,
5,154,NOR,Tyeler Davison,DaviTy01,DT,23,2021,0,0,6,31,16,105,0,0,0,0,0,0,0,0,0,0,0,100,,5.0,Fresno St.,
5,155,BUF,Karlos Williams,WillKa01,RB,22,2015,0,0,0,4,4,11,0,0,0,0,0,93,517,7,11,96,2,,,,Florida St.,
5,156,MIA,Tony Lippett,LippTo00,WR,23,2018,0,0,1,6,6,28,0,0,0,0,0,0,0,0,0,0,0,58,4,,Michigan St.,
5,157,CIN,C.J. Uzomah,UzomC.00,TE,22,2021,0,0,3,13,13,79,0,0,0,0,0,0,0,0,163,1591,13,10,,,Auburn,
5,158,ARI,Shaquille Riddick,RiddSh00,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,
5,159,ARI,JJ Nelson,NelsJJ00,WR,23,2019,0,0,0,12,12,58,0,0,0,0,0,12,120,1,85,1475,11,1,,,Ala-Birmingham,
5,160,PIT,Jesse James,JameJe00,TE,21,2021,0,0,4,12,10,102,0,0,0,0,0,0,0,0,157,1522,12,,,,Penn St.,
5,161,OAK,Neiron Ball,BallNe00,OLB,23,2015,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,Florida,
5,162,TAM,Kenny Bell,BellKe02,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,
5,163,DAL,Ryan Russell,RussRy00,DE,23,2017,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,17,,3.0,Purdue,
5,164,DEN,Lorenzo Doss,DossLo00,CB,21,2018,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Tulane,
5,165,SFO,Bradley Pinion,PiniBr00,P,21,2021,0,0,0,10,5,111,0,0,0,0,0,0,0,0,0,0,0,5,,,Clemson,
5,166,NWE,Joe Cardona,CardJo00,LS,23,2021,0,0,0,6,6,113,0,0,0,0,0,0,0,0,0,0,0,8,,,Navy,
5,167,NOR,Damian Swann,SwanDa02,CB,22,2015,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,20,,,Georgia,
5,168,DET,Michael Burton,BurtMi00,FB,23,2021,0,0,1,0,0,96,0,0,0,0,0,23,55,1,16,112,1,9,,,Rutgers,
5,169,CAR,David Mayo,MayoDa00,LB,22,2021,0,0,1,15,4,102,0,0,0,0,0,0,0,0,0,0,0,129,,2.0,Texas St.,
5,170,SEA,Tye Smith,SmitTy01,CB,22,2021,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,49,1,,Towson,
5,171,BAL,Nick Boyle,BoylNi00,TE,22,2021,0,0,4,9,9,78,0,0,0,0,0,0,0,0,121,1049,4,3,,,Delaware,
5,172,KAN,D.J. Alexander,AlexD.00,OLB,23,2019,0,1,0,7,5,61,0,0,0,0,0,0,0,0,0,0,0,43,,,Oregon St.,
5,173,KAN,James O'Shaughnessy,O'ShJa00,TE,23,2021,0,0,3,7,1,80,0,0,0,0,0,0,0,0,112,1108,3,11,,,Illinois St.,
5,174,CAR,Cameron Artis-Payne,ArtiCa00,RB,25,2018,0,0,0,5,5,32,0,0,0,0,0,118,491,5,10,86,0,2,,,Auburn,
5,175,HOU,Keith Mumphery,MumpKe00,WR,23,2016,0,0,0,2,2,27,0,0,0,0,0,0,0,0,24,198,0,5,,,Michigan St.,
5,176,BAL,Robert Myers,MyerRo01,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
6,177,TEN,Deiontrez Mount,MounDe00,OLB,22,2017,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,6,1,,Louisville,
6,178,NWE,Matthew Wells,WellMa00,LB,24,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,
6,179,OAK,Max Valles,VallMa00,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,
6,180,JAX,Michael Bennett,BennMi01,DT,22,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,12,,0.5,Ohio St.,
